year,scenario,timestep,solar,wind_offshore,wind_onshore,demand,hydro_inflow
2030,1995,697,0.0,0.8879041952390927,0.6244831335075436,0.5107737730199168,0.6102601200801145
2030,1995,698,0.0,0.7564490252374703,0.6100314203896948,0.49669720487427194,0.6102601200801145
2030,1995,699,0.0,0.4654489115846238,0.583668433286036,0.48630985558342915,0.6102601200801145
2030,1995,700,0.0,0.2079124223485497,0.5571183096829759,0.47667653491666845,0.6102601200801145
2030,1995,701,0.0,0.09532469100323933,0.5331601823826828,0.48318355088674864,0.6102601200801145
2030,1995,702,0.0,0.05670359349458393,0.4961840556125073,0.5085635920823073,0.6102601200801145
2030,1995,703,0.0,0.0990693041639571,0.4481816223725623,0.5526226415264008,0.6102601200801145
2030,1995,704,0.0,0.1246715698058614,0.4099609248540671,0.6004408301733636,0.6102601200801145
2030,1995,705,0.02926066890146728,0.06303939809634272,0.3824077197653348,0.6354983974994957,0.6102601200801145
2030,1995,706,0.09610290179596259,0.01154822079975718,0.3847155469737943,0.6561641290677375,0.6102601200801145
2030,1995,707,0.1560137284954657,0.005281527452806841,0.3697202922874628,0.6630673570271656,0.6102601200801145
2030,1995,708,0.2090513343296388,0.0001209083514004352,0.3965191846468166,0.6608037847088846,0.6102601200801145
2030,1995,709,0.2310678689970706,0.0,0.4160063604656726,0.6525409259649977,0.6102601200801145
2030,1995,710,0.2185407371987874,0.0,0.3930336762754189,0.6379164538937879,0.6102601200801145
2030,1995,711,0.2021206161297092,0.0,0.3690059452521459,0.6220194855048433,0.6102601200801145
2030,1995,712,0.1716681244563468,0.0008797098278129062,0.3432546742867741,0.6150162358664911,0.6102601200801145
2030,1995,713,0.1110904283258422,0.0002638863469292401,0.3222977646288386,0.6155277330606761,0.6102601200801145
2030,1995,714,0.03210344325454891,0.004201889699715767,0.2883075518275412,0.6308465005705435,0.6102601200801145
2030,1995,715,0.0,0.01248974943097523,0.2739019490339678,0.6598384333099361,0.6102601200801145
2030,1995,716,0.0,0.02867620582191715,0.2684042407897286,0.6835897077827155,0.6102601200801145
2030,1995,717,0.0,0.03312631087741238,0.2498087442148759,0.6792142043608428,0.6102601200801145
2030,1995,718,0.0,0.07574574045502201,0.2192331393498612,0.6372734732756759,0.6102601200801145
2030,1995,719,0.0,0.1803714053493537,0.2063867161549965,0.583135712640266,0.6102601200801145
2030,1995,720,0.0,0.2463883252771261,0.200862481512794,0.5607027917379661,0.6102601200801145
2030,1995,721,0.0,0.2880649452354542,0.2005895161227529,0.5104050257299217,0.6102601200801145
2030,1995,722,0.0,0.3683764524356692,0.1964144178785644,0.4961641427531466,0.6102601200801145
2030,1995,723,0.0,0.457161457468032,0.1900082635974412,0.4859535075137672,0.6102601200801145
2030,1995,724,0.0,0.5722923316288689,0.1865617378809836,0.47655373601945267,0.6102601200801145
2030,1995,725,0.0,0.6887976455458755,0.1774784268328851,0.4830484242740292,0.6102601200801145
2030,1995,726,0.0,0.8126368685898424,0.1599536819297885,0.5093556396516206,0.6102601200801145
2030,1995,727,0.0,0.8854505513475791,0.1525140996829287,0.5556220897387024,0.6102601200801145
2030,1995,728,0.0,0.922386014233643,0.1548751059419384,0.6050456508215869,0.6102601200801145
2030,1995,729,0.07254481591613857,0.9382803841239442,0.1606401575855543,0.6395656911341898,0.6102601200801145
2030,1995,730,0.2161777316281157,0.9447951222919164,0.1543704339597326,0.6583504929275886,0.6102601200801145
2030,1995,731,0.3568583678288204,0.9451399617860848,0.1238722559730372,0.6618441126954173,0.6102601200801145
2030,1995,732,0.4788956059805297,0.9463140418780606,0.09813933453659833,0.6568752484052276,0.6102601200801145
2030,1995,733,0.5663679924033731,0.9490685775237204,0.1065282286289794,0.646599502090906,0.6102601200801145
2030,1995,734,0.6122567333490248,0.9494918293686896,0.1144506825488448,0.6302765391556133,0.6102601200801145
2030,1995,735,0.5805290821548138,0.9491956863306412,0.1117214982214429,0.6127582081082978,0.6102601200801145
2030,1995,736,0.4660924600734891,0.9484535563024308,0.09968499793832164,0.6050086288355395,0.6102601200801145
2030,1995,737,0.2834165593525981,0.9496210744833746,0.09098099493238891,0.6052558434420109,0.6102601200801145
2030,1995,738,0.08812394309170285,0.9499085743464762,0.1016007298840913,0.6208150557932697,0.6102601200801145
2030,1995,739,0.0,0.9499697953718176,0.1156997677169344,0.652078078839325,0.6102601200801145
2030,1995,740,0.0,0.9499904136088858,0.1219578732667599,0.679896360683703,0.6102601200801145
2030,1995,741,0.0,0.9499936033104304,0.1240285372861069,0.6770438200348173,0.6102601200801145
2030,1995,742,0.0,0.9499993887227236,0.1321217648436857,0.6347691321951536,0.6102601200801145
2030,1995,743,0.0,0.9499999670604506,0.1696839784154701,0.5801192171374634,0.6102601200801145
2030,1995,744,0.0,0.9499996312067944,0.1758411493920134,0.5572626896045827,0.6102601200801145
2030,1995,745,0.0,0.9499989917885902,0.1804823283618934,0.5174699899917133,0.6102601200801145
2030,1995,746,0.0,0.949999873147116,0.1826353422620761,0.5033265268624191,0.6102601200801145
2030,1995,747,0.0,0.9499999999999996,0.1809695824633303,0.49314262778098467,0.6102601200801145
2030,1995,748,0.0,0.9499999048359528,0.1774501807523761,0.4838259585940564,0.6102601200801145
2030,1995,749,0.0,0.9499999387607592,0.1722465834053953,0.49044073653518233,0.6102601200801145
2030,1995,750,0.0,0.9499999999999996,0.1722593801199987,0.5169983972000266,0.6102601200801145
2030,1995,751,0.0,0.9499999999999996,0.1789856310265386,0.5634471223224374,0.6102601200801145
2030,1995,752,0.0,0.9499999999999996,0.186082264717485,0.6127898168501503,0.6102601200801145
2030,1995,753,0.1035685507860067,0.9499999999999996,0.1920179945379163,0.6470752662560676,0.6102601200801145
2030,1995,754,0.2867258164277366,0.9499999999999996,0.1994516608590739,0.6656488020030862,0.6102601200801145
2030,1995,755,0.4568955799480258,0.9499991327086034,0.1981588684522635,0.6689820931521605,0.6102601200801145
2030,1995,756,0.580547187642542,0.9499780079766528,0.2087740124751356,0.6643134441454561,0.6102601200801145
2030,1995,757,0.6399156257747504,0.9499638387266957,0.2256059303818859,0.6542227500191826,0.6102601200801145
2030,1995,758,0.6401305475239212,0.9421278135166601,0.2418369127333447,0.6381813032908764,0.6102601200801145
2030,1995,759,0.5721237324190867,0.6529532220520832,0.2465905693399754,0.620941768300384,0.6102601200801145
2030,1995,760,0.4490207211060649,0.1269866437200184,0.2378618516840393,0.6134362497355869,0.6102601200801145
2030,1995,761,0.2682675562993472,0.01654304926134003,0.2106088264323415,0.6138481735974863,0.6102601200801145
2030,1995,762,0.08396621639676163,0.06044738517729008,0.1827961636854111,0.6296346773252055,0.6102601200801145
2030,1995,763,0.0,0.110185032509498,0.1687867476031781,0.6609051004083908,0.6102601200801145
2030,1995,764,0.0,0.1207747842682996,0.1632407038355099,0.6881217196387418,0.6102601200801145
2030,1995,765,0.0,0.1106835788055954,0.1653873741477478,0.684814071217508,0.6102601200801145
2030,1995,766,0.0,0.0979285541175909,0.1703583527367443,0.642335683505982,0.6102601200801145
2030,1995,767,0.0,0.09880123325992098,0.2244561789819372,0.5877165909457331,0.6102601200801145
2030,1995,768,0.0,0.07583604663653314,0.2279070499422945,0.5649726575172581,0.6102601200801145
2030,1995,769,0.0,0.03043522488586553,0.2230297040741824,0.5185691798944656,0.6102601200801145
2030,1995,770,0.0,0.004782726892630092,0.2527660975188323,0.5036302441402453,0.6102601200801145
2030,1995,771,0.0,0.001511557411002647,0.281587979605302,0.49294558461775245,0.6102601200801145
2030,1995,772,0.0,0.0003854503649243489,0.2898635314971223,0.48322175262967704,0.6102601200801145
2030,1995,773,0.0,0.0,0.2975154004235996,0.4895213625867468,0.6102601200801145
2030,1995,774,0.0,3.322175857949739e-5,0.2836647629169327,0.5153852854926999,0.6102601200801145
2030,1995,775,0.0,0.002545285336304236,0.2645148519311182,0.5613271592717327,0.6102601200801145
2030,1995,776,0.0,0.02068409548458009,0.2526920710950596,0.611488219401783,0.6102601200801145
2030,1995,777,0.07079238872473333,0.04940448834189817,0.2398335816495148,0.6475430358477526,0.6102601200801145
2030,1995,778,0.1953721627073228,0.1286873936882172,0.2224666213942857,0.6672851866694962,0.6102601200801145
2030,1995,779,0.3299657732033804,0.2322859709485054,0.2154528976497374,0.6711505696400509,0.6102601200801145
2030,1995,780,0.461738471188545,0.290351130599915,0.2284861836186919,0.6661889920716098,0.6102601200801145
2030,1995,781,0.5440358331593104,0.2076026588566509,0.2397179791469587,0.6556350943347966,0.6102601200801145
2030,1995,782,0.5632157645154857,0.1494850839695949,0.2403043700536229,0.6386256835822643,0.6102601200801145
2030,1995,783,0.5232517989972717,0.1503784278354026,0.2392371821669888,0.6203321183631824,0.6102601200801145
2030,1995,784,0.4235208543208152,0.1268577005204714,0.2463411987338805,0.6120163388124492,0.6102601200801145
2030,1995,785,0.2579839660498288,0.1056663484094909,0.260388038715502,0.6117484480248347,0.6102601200801145
2030,1995,786,0.08563451380154877,0.1113572483420068,0.266294601534648,0.6264536238058339,0.6102601200801145
2030,1995,787,0.0,0.1846058932790303,0.2739238729614074,0.6575750876944764,0.6102601200801145
2030,1995,788,0.0,0.3096470091490142,0.2535482862951876,0.6865509167962768,0.6102601200801145
2030,1995,789,0.0,0.4579748662851785,0.2099365176043206,0.6846778872313939,0.6102601200801145
2030,1995,790,0.0,0.5668340050017984,0.1663706952976706,0.6421447184072628,0.6102601200801145
2030,1995,791,0.0,0.5225473819354075,0.1391089794541093,0.5869969137043689,0.6102601200801145
2030,1995,792,0.0,0.5992961903572206,0.1301075268519261,0.5635340501603248,0.6102601200801145
2030,1995,793,0.0,0.6577364676990609,0.123203893535069,0.5222254210679677,0.6102601200801145
2030,1995,794,0.0,0.6974781829089124,0.1122137464868993,0.5058688958141129,0.6102601200801145
2030,1995,795,0.0,0.6786971890677578,0.09087849033059317,0.49270206900525165,0.6102601200801145
2030,1995,796,0.0,0.6224992088956272,0.07113971540521197,0.47948317272100927,0.6102601200801145
2030,1995,797,0.0,0.5476612331251598,0.06155032645399124,0.47299493049362085,0.6102601200801145
2030,1995,798,0.0,0.5130087865005971,0.05452189182079339,0.4699443584110196,0.6102601200801145
2030,1995,799,0.0,0.5190294583767738,0.05159646345315004,0.48074771930546734,0.6102601200801145
2030,1995,800,0.0,0.5741164443024631,0.0560633904157708,0.5113037422619583,0.6102601200801145
2030,1995,801,0.1143702718218497,0.6435295506531602,0.06232771510418306,0.5491496384691055,0.6102601200801145
2030,1995,802,0.3154774918798874,0.7043020271345222,0.06410789321551252,0.5789842150580032,0.6102601200801145
2030,1995,803,0.4886525655534515,0.659526757454807,0.05110959493918778,0.5906708441825266,0.6102601200801145
2030,1995,804,0.6151949474747788,0.7114186235027993,0.05271427422192737,0.5911730839791965,0.6102601200801145
2030,1995,805,0.6707084227715014,0.7743558381048786,0.06745086520113351,0.5879160111809972,0.6102601200801145
2030,1995,806,0.6632018664973798,0.8350998960522993,0.07271414224749233,0.5778244821989371,0.6102601200801145
2030,1995,807,0.5958072777974517,0.8771238021672728,0.07448113630227575,0.5600794596027316,0.6102601200801145
2030,1995,808,0.4747566062108077,0.9001253517877961,0.07258553346096426,0.5480986366081924,0.6102601200801145
2030,1995,809,0.292166404865119,0.9089584494643236,0.0712572723439548,0.5453612736579111,0.6102601200801145
2030,1995,810,0.09846689418253313,0.9039240316025284,0.07125376129703016,0.5553733793375669,0.6102601200801145
2030,1995,811,0.0,0.8799905448845288,0.07937215055664075,0.577062653380314,0.6102601200801145
2030,1995,812,0.0,0.8468757729365325,0.08127700390699483,0.6029178841828735,0.6102601200801145
2030,1995,813,0.0,0.7998587600705759,0.08216339958585034,0.6153936815216376,0.6102601200801145
2030,1995,814,0.0,0.7635040370664008,0.08282116116837711,0.5963191001897403,0.6102601200801145
2030,1995,815,0.0,0.7803055383324783,0.08171450509523923,0.5588440302764437,0.6102601200801145
2030,1995,816,0.0,0.7256790539743921,0.0823212212401797,0.5407558762734168,0.6102601200801145
2030,1995,817,0.0,0.6734230249954763,0.08247621823160697,0.4878233641876651,0.6102601200801145
2030,1995,818,0.0,0.6456859297618682,0.08389081499035542,0.4681909179569854,0.6102601200801145
2030,1995,819,0.0,0.5924033956564079,0.08431142334286743,0.45219608438018655,0.6102601200801145
2030,1995,820,0.0,0.5268091563471204,0.08435588879768213,0.43653229882350847,0.6102601200801145
2030,1995,821,0.0,0.4269233388738829,0.08460872674654844,0.42383037264699003,0.6102601200801145
2030,1995,822,0.0,0.3038312619975239,0.08432243175446094,0.41360785569390235,0.6102601200801145
2030,1995,823,0.0,0.1924546147724958,0.08904301549027621,0.4232233645098471,0.6102601200801145
2030,1995,824,0.0,0.1327945687152946,0.09576938963472904,0.4528131690998773,0.6102601200801145
2030,1995,825,0.1253628219702052,0.0926966435209568,0.1042364860090911,0.4880093279425347,0.6102601200801145
2030,1995,826,0.3395111799600117,0.06044058867600301,0.1040963565348281,0.5191033247321378,0.6102601200801145
2030,1995,827,0.5125551425073229,0.03553535127868556,0.08335499991395873,0.5309600626840003,0.6102601200801145
2030,1995,828,0.6353379777245056,0.03746201564529196,0.07947301232771646,0.529533201687249,0.6102601200801145
2030,1995,829,0.6930228886276493,0.05528494361976893,0.09109791225891861,0.5293356029337584,0.6102601200801145
2030,1995,830,0.69181718787978,0.07445959882831409,0.1025513734152724,0.525011850303783,0.6102601200801145
2030,1995,831,0.6209088272484835,0.07543600765726133,0.1062342443226227,0.5387775025464636,0.6102601200801145
2030,1995,832,0.4969459604550465,0.05546581729780289,0.1059460486258931,0.5235480495738526,0.6102601200801145
2030,1995,833,0.3099838058668542,0.03484440679266122,0.09961949944452447,0.5244528737777493,0.6102601200801145
2030,1995,834,0.105094602676575,0.01449003252575131,0.109833787980801,0.518163259659089,0.6102601200801145
2030,1995,835,0.0,0.002073816138169473,0.1233775713739771,0.5526612319956289,0.6102601200801145
2030,1995,836,0.0,0.0,0.128906180637376,0.5810567209517012,0.6102601200801145
2030,1995,837,0.0,0.0,0.1347474645191252,0.5959610985409007,0.6102601200801145
2030,1995,838,0.0,0.0,0.1412068082823828,0.5821939436947249,0.6102601200801145
2030,1995,839,0.0,0.0001814014812078171,0.1538217270317546,0.5432620812533123,0.6102601200801145
2030,1995,840,0.0,0.001095625619549191,0.157864884974694,0.5202651381622754,0.6102601200801145
2030,1995,841,0.0,0.00291740631738052,0.1572745395809516,0.5251340990602442,0.5183611139454125
2030,1995,842,0.0,0.003046790270674579,0.1456345122735637,0.5108837295080252,0.5183611139454125
2030,1995,843,0.0,0.002386287594306736,0.1272838510977852,0.5007112233453157,0.5183611139454125
2030,1995,844,0.0,0.00159364273250601,0.1092300795710438,0.4913216009873449,0.5183611139454125
2030,1995,845,0.0,0.0008445055921536296,0.09277456847736151,0.49739004109695895,0.5183611139454125
2030,1995,846,0.0,0.000689352610856309,0.07894909690142328,0.5232898124800645,0.5183611139454125
2030,1995,847,0.0,0.001263233417250147,0.06896517961467118,0.5696882093743084,0.5183611139454125
2030,1995,848,0.0,0.001312255309872965,0.05979185328821493,0.6191882513248305,0.5183611139454125
2030,1995,849,0.1220300986975544,0.00296126159454336,0.05581672301075024,0.6531724220257427,0.5183611139454125
2030,1995,850,0.3273565830293756,0.01200060565086489,0.04977949471803483,0.6710279719002915,0.5183611139454125
2030,1995,851,0.4928448962730739,0.03366212364807012,0.03138816389409119,0.6727489436890918,0.5183611139454125
2030,1995,852,0.6138668768567415,0.02806902763936581,0.02293997184504429,0.6666389382672403,0.5183611139454125
2030,1995,853,0.6753351484257434,0.01849702307996196,0.02216679821750202,0.6557134579318118,0.5183611139454125
2030,1995,854,0.6777801193214558,0.007592248183203651,0.02298270811839028,0.6389461233492946,0.5183611139454125
2030,1995,855,0.6077053211710646,0.004768879761666405,0.02457260176355079,0.64914861598836,0.5183611139454125
2030,1995,856,0.4888207075810911,0.005033351080862235,0.02419790585990362,0.6394653604963579,0.5183611139454125
2030,1995,857,0.3054333791583577,0.01165584858104972,0.02443617487976625,0.639557886473674,0.5183611139454125
2030,1995,858,0.1044235805864337,0.03171537279116129,0.02993582966835947,0.6286480609594791,0.5183611139454125
2030,1995,859,0.0,0.06676644165516224,0.03262661826067981,0.6609313848868796,0.5183611139454125
2030,1995,860,0.0,0.123426650114522,0.03150483600820601,0.6903280376004175,0.5183611139454125
2030,1995,861,0.0,0.1900126371502384,0.03270345320667015,0.6885680323113693,0.5183611139454125
2030,1995,862,0.0,0.2328900182857844,0.03643452894318137,0.6468529053605852,0.5183611139454125
2030,1995,863,0.0,0.1734955233590643,0.0404738635548001,0.5926025525006591,0.5183611139454125
2030,1995,864,0.0,0.1541186285019634,0.04171986348397484,0.5699623787785488,0.5183611139454125
2030,1995,865,0.0,0.1382880159345156,0.04277876061547783,0.5230287839630867,0.5183611139454125
2030,1995,866,0.0,0.1026579600191502,0.0447115415519137,0.5090014620940582,0.5183611139454125
2030,1995,867,0.0,0.06157089410688073,0.04533221824334209,0.49892910157195325,0.5183611139454125
2030,1995,868,0.0,0.03337065488576716,0.04439821670926113,0.48938657117680184,0.5183611139454125
2030,1995,869,0.0,0.01946046406546826,0.04345826931447914,0.49503526243728097,0.5183611139454125
2030,1995,870,0.0,0.01545847534870254,0.04596900918946652,0.5197903950454044,0.5183611139454125
2030,1995,871,0.0,0.02639248801844457,0.04871311670549077,0.564592194116162,0.5183611139454125
2030,1995,872,0.0,0.05375531287894623,0.05051562493756118,0.6131088896243202,0.5183611139454125
2030,1995,873,0.1189026225099357,0.1059424326844038,0.04889845846499886,0.6471690593533691,0.5183611139454125
2030,1995,874,0.3180920486196952,0.1761222253033992,0.04609227707790331,0.6653040011757312,0.5183611139454125
2030,1995,875,0.4807176590155145,0.1879891252753097,0.03530746471871855,0.6673529814120196,0.5183611139454125
2030,1995,876,0.6061261390049221,0.2292712630753685,0.02271972718129515,0.6615026461742822,0.5183611139454125
2030,1995,877,0.670035795856393,0.274314249112183,0.02622124372515288,0.6507132429447573,0.5183611139454125
2030,1995,878,0.6748561438676354,0.3114550495629498,0.03644903212748354,0.6341529414784373,0.5183611139454125
2030,1995,879,0.6097908789814319,0.3408922187683298,0.04366057105853896,0.6435920388783509,0.5183611139454125
2030,1995,880,0.4910386525624859,0.4030619555369359,0.05089281591846677,0.6338419397800868,0.5183611139454125
2030,1995,881,0.3076948455072171,0.4998033263980006,0.05611069165908447,0.6337789667914049,0.5183611139454125
2030,1995,882,0.10717286815236,0.5691268190077101,0.07241778306358412,0.6234659524745174,0.5183611139454125
2030,1995,883,0.0,0.6255890620900569,0.0972675385453327,0.6550873798607886,0.5183611139454125
2030,1995,884,0.0,0.6739902501643841,0.1126339610372153,0.6842645397816471,0.5183611139454125
2030,1995,885,0.0,0.7464316002122688,0.1172237751028085,0.6828299123072079,0.5183611139454125
2030,1995,886,0.0,0.8165212483144308,0.1236100744296385,0.6419037241138069,0.5183611139454125
2030,1995,887,0.0,0.8315959200683846,0.153726137970689,0.5884746902867227,0.5183611139454125
2030,1995,888,0.0,0.891911038085784,0.1765364957453879,0.5664480150906127,0.5183611139454125
2030,1995,889,0.0,0.9278919835500146,0.2034885623564628,0.5205646424103477,0.5183611139454125
2030,1995,890,0.0,0.9422014412672028,0.2368841893579564,0.507082877766681,0.5183611139454125
2030,1995,891,0.0,0.9462052149571148,0.2628869478100876,0.497127204164626,0.5183611139454125
2030,1995,892,0.0,0.9484989131694334,0.2801334671806814,0.48769158984782474,0.5183611139454125
2030,1995,893,0.0,0.9498154055686112,0.2983289691215866,0.4935698950939013,0.5183611139454125
2030,1995,894,0.0,0.9499612236308466,0.2996563549775194,0.5178018531987274,0.5183611139454125
2030,1995,895,0.0,0.946566565004312,0.3003788829189628,0.560769522738205,0.5183611139454125
2030,1995,896,0.0,0.9249626439834484,0.3042894591143,0.6079355320333205,0.5183611139454125
2030,1995,897,0.1125527379776728,0.9047479527744062,0.3028055031583884,0.6421122318089062,0.5183611139454125
2030,1995,898,0.2943767706967517,0.9014222780664156,0.2856760069598092,0.6610769487154831,0.5183611139454125
2030,1995,899,0.4568880527356348,0.9354218694527968,0.2547887132079154,0.6649710428968167,0.5183611139454125
2030,1995,900,0.5788852506076066,0.9480466765509684,0.268547962730724,0.660609937221925,0.5183611139454125
2030,1995,901,0.6419410966425613,0.9499020466625756,0.3033125439561221,0.6507434471083298,0.5183611139454125
2030,1995,902,0.6472726844014496,0.9499987513376073,0.3284756212356354,0.6348372449053854,0.5183611139454125
2030,1995,903,0.5816897122932619,0.9499998483347798,0.3427411355771106,0.6178560745643766,0.5183611139454125
2030,1995,904,0.4639518961459375,0.9499996122466458,0.3661966379475138,0.6102561063808111,0.5183611139454125
2030,1995,905,0.2877356651512533,0.9499977937912536,0.3611143066002183,0.610239964622188,0.5183611139454125
2030,1995,906,0.09753396389453753,0.9499947310450222,0.3619127140234035,0.6244512289768724,0.5183611139454125
2030,1995,907,0.0,0.9499942671371076,0.3923242013484358,0.6538411237699575,0.5183611139454125
2030,1995,908,0.0,0.9499942116483356,0.4163016692106303,0.680628051215898,0.5183611139454125
2030,1995,909,0.0,0.9499968620044568,0.4329087697324684,0.6783566679399627,0.5183611139454125
2030,1995,910,0.0,0.9499997349355359,0.4403138158697457,0.6376535775209049,0.5183611139454125
2030,1995,911,0.0,0.9499961201640664,0.4391095074994637,0.5850393385408049,0.5183611139454125
2030,1995,912,0.0,0.9499999999999996,0.4574421207534975,0.5640265897769816,0.5183611139454125
2030,1995,913,0.0,0.949997266999718,0.4596212624736218,0.5119521248326729,0.5183611139454125
2030,1995,914,0.0,0.9499982158547076,0.4785257647707284,0.498537610701182,0.5183611139454125
2030,1995,915,0.0,0.9499999999999996,0.4833199582595292,0.48846936721091794,0.5183611139454125
2030,1995,916,0.0,0.9499999999999996,0.4944065436868826,0.47885585772402783,0.5183611139454125
2030,1995,917,0.0,0.9499999999999996,0.5040290026871073,0.48506247853996776,0.5183611139454125
2030,1995,918,0.0,0.9499987853165864,0.5147128176268758,0.5090861802836317,0.5183611139454125
2030,1995,919,0.0,0.9499938021147806,0.5347933943672805,0.5507470868203549,0.5183611139454125
2030,1995,920,0.0,0.9499995855887972,0.5528159871681955,0.5968659037165907,0.5183611139454125
2030,1995,921,0.05948019781362258,0.9476002234989718,0.5674362358546785,0.6314742694396115,0.5183611139454125
2030,1995,922,0.1631554420370647,0.8718572999005759,0.5639194848635313,0.6523323188709298,0.5183611139454125
2030,1995,923,0.2583009528980404,0.5204374510553167,0.5652179921090763,0.6594464050120433,0.5183611139454125
2030,1995,924,0.3319973694529026,0.4957201822645738,0.6256812637148882,0.6578578914490164,0.5183611139454125
2030,1995,925,0.3668562520538683,0.6261356530871771,0.6649405922180274,0.6500530092851149,0.5183611139454125
2030,1995,926,0.3489759874188702,0.6865147966898365,0.6980195972524241,0.6358532787429714,0.5183611139454125
2030,1995,927,0.2881460498016834,0.7688786836102518,0.7002684589567658,0.6203873172320723,0.5183611139454125
2030,1995,928,0.213307859888564,0.8327832420739799,0.6907366160187962,0.6136157134577457,0.5183611139454125
2030,1995,929,0.1276228371552433,0.8153940309380304,0.6537853535512288,0.613956543087088,0.5183611139454125
2030,1995,930,0.04140365619746527,0.7174401409752891,0.6133016966683166,0.6282756038595746,0.5183611139454125
2030,1995,931,0.0,0.6498652436545534,0.5821853963797393,0.6555462254859634,0.5183611139454125
2030,1995,932,0.0,0.6087336007003133,0.552196226196664,0.6781103142356601,0.5183611139454125
2030,1995,933,0.0,0.5775339186068194,0.5392523140234307,0.6739706647375238,0.5183611139454125
2030,1995,934,0.0,0.586174502236836,0.5224729302502388,0.6331513974207365,0.5183611139454125
2030,1995,935,0.0,0.4930673322763783,0.5105918232674936,0.5805352166472443,0.5183611139454125
2030,1995,936,0.0,0.536678082754003,0.4975461110160066,0.5594753516247575,0.5183611139454125
2030,1995,937,0.0,0.6484656556768743,0.4875193596558343,0.5091737748744833,0.5183611139454125
2030,1995,938,0.0,0.7978104881018218,0.4886105388428731,0.4956333503640633,0.5183611139454125
2030,1995,939,0.0,0.9027252133180949,0.4937096700698415,0.48561310568526783,0.5183611139454125
2030,1995,940,0.0,0.9394914345709076,0.49401997018905,0.4761876573660341,0.5183611139454125
2030,1995,941,0.0,0.9487073904456792,0.501686797583114,0.48260320529840506,0.5183611139454125
2030,1995,942,0.0,0.949776773997856,0.5028449827030599,0.5076615288965296,0.5183611139454125
2030,1995,943,0.0,0.9499859696200358,0.4975888082336488,0.5512348960923744,0.5183611139454125
2030,1995,944,0.0,0.94999985157141,0.5042199478732092,0.5983852571731813,0.5183611139454125
2030,1995,945,0.03304024878136,0.9499999999999996,0.5062891824625375,0.6326359089868842,0.5183611139454125
2030,1995,946,0.1231475208512313,0.9499999999999996,0.5324112739517328,0.652490568001258,0.5183611139454125
2030,1995,947,0.2427730666464046,0.9499995707776232,0.5937103444030583,0.6585307005348486,0.5183611139454125
2030,1995,948,0.3541315242811963,0.94996727251701,0.6312099121187507,0.655740443501803,0.5183611139454125
2030,1995,949,0.4029946234962348,0.9499999999999996,0.6415595223390277,0.6471381712021393,0.5183611139454125
2030,1995,950,0.3998776727530273,0.9498635346808832,0.622193812296583,0.6323576471751178,0.5183611139454125
2030,1995,951,0.3502030926560985,0.9498206856754732,0.6022646882732396,0.6164796136436614,0.5183611139454125
2030,1995,952,0.2691419305831727,0.9499009361252112,0.5462712762525743,0.6095420627634691,0.5183611139454125
2030,1995,953,0.1755840926022381,0.9499817777897076,0.4633689123399135,0.6100237562730715,0.5183611139454125
2030,1995,954,0.06232652415702333,0.9454707931010516,0.3770305784572378,0.6250550740791495,0.5183611139454125
2030,1995,955,0.0,0.9324401314464462,0.3054497430394261,0.6539807956116485,0.5183611139454125
2030,1995,956,0.0,0.9410408757220328,0.2514827823939104,0.6781307219858147,0.5183611139454125
2030,1995,957,0.0,0.9449072733672604,0.2137735181321588,0.6740157553064515,0.5183611139454125
2030,1995,958,0.0,0.9449405526346074,0.2015619828782268,0.632523440134017,0.5183611139454125
2030,1995,959,0.0,0.9327251032832502,0.2334978270369951,0.5792235667941379,0.5183611139454125
2030,1995,960,0.0,0.9372233986094924,0.2053959606189143,0.5576266834151049,0.5183611139454125
2030,1995,961,0.0,0.9435533294826999,0.1745641856833112,0.5154424528571412,0.5183611139454125
2030,1995,962,0.0,0.9419882634301636,0.16512066671973,0.4991087685757707,0.5183611139454125
2030,1995,963,0.0,0.9246164616696616,0.1650017612837116,0.485688689831621,0.5183611139454125
2030,1995,964,0.0,0.9146672236551021,0.1601652340004529,0.4722084895766024,0.5183611139454125
2030,1995,965,0.0,0.9330227961281152,0.1583446745720338,0.46557812073731114,0.5183611139454125
2030,1995,966,0.0,0.9465903710952499,0.1554186210640157,0.4614199558193974,0.5183611139454125
2030,1995,967,0.0,0.9438613849237092,0.1637720434201412,0.4699313621595546,0.5183611139454125
2030,1995,968,0.0,0.9313210509581172,0.1757592165219173,0.49881429631487617,0.5183611139454125
2030,1995,969,0.03141982786035243,0.9229816459926079,0.1723448398377586,0.5371317303433989,0.5183611139454125
2030,1995,970,0.0920055478675408,0.9270813956772505,0.1753674110090372,0.5691733082328612,0.5183611139454125
2030,1995,971,0.152130903915955,0.9341937598421424,0.1734765031401122,0.5843959998157212,0.5183611139454125
2030,1995,972,0.2020442032768235,0.9000724916765037,0.183296967783765,0.5878182179813128,0.5183611139454125
2030,1995,973,0.238177327273586,0.9083535141001732,0.1882377615552928,0.5868594146778806,0.5183611139454125
2030,1995,974,0.2434860730167709,0.9422177254745934,0.2021904995963172,0.5788222426877236,0.5183611139454125
2030,1995,975,0.2212037943287362,0.8739567363377888,0.2135839985930522,0.5627481272601443,0.5183611139454125
2030,1995,976,0.1763922440773872,0.7872556605368112,0.2167234357973241,0.5514906976934892,0.5183611139454125
