id,from_asset,to_asset,milestone_year,rep_period,capacity_coefficient,conversion_coefficient,time_block_start,time_block_end,solution
1952,NO_Pump_Hydro_Open,NO_E_Demand,2050,1,1.0,1.0,24,24,0.0
1953,NO_Solar,NO_E_Demand,2050,1,1.0,1.0,1,1,0.0
1954,NO_Solar,NO_E_Demand,2050,1,1.0,1.0,2,2,0.0
1955,NO_Solar,NO_E_Demand,2050,1,1.0,1.0,3,3,0.0
1956,NO_Solar,NO_E_Demand,2050,1,1.0,1.0,4,4,0.0
1957,NO_Solar,NO_E_Demand,2050,1,1.0,1.0,5,5,0.0
1958,NO_Solar,NO_E_Demand,2050,1,1.0,1.0,6,6,0.0
1959,NO_Solar,NO_E_Demand,2050,1,1.0,1.0,7,7,0.0
1960,NO_Solar,NO_E_Demand,2050,1,1.0,1.0,8,8,0.0
1961,NO_Solar,NO_E_Demand,2050,1,1.0,1.0,9,9,0.0
1962,NO_Solar,NO_E_Demand,2050,1,1.0,1.0,10,10,0.0
1963,NO_Solar,NO_E_Demand,2050,1,1.0,1.0,11,11,0.0
1964,NO_Solar,NO_E_Demand,2050,1,1.0,1.0,12,12,0.0
1965,NO_Solar,NO_E_Demand,2050,1,1.0,1.0,13,13,0.0
1966,NO_Solar,NO_E_Demand,2050,1,1.0,1.0,14,14,0.0
1967,NO_Solar,NO_E_Demand,2050,1,1.0,1.0,15,15,0.0
1968,NO_Solar,NO_E_Demand,2050,1,1.0,1.0,16,16,0.0
1969,NO_Solar,NO_E_Demand,2050,1,1.0,1.0,17,17,0.0
1970,NO_Solar,NO_E_Demand,2050,1,1.0,1.0,18,18,0.0
1971,NO_Solar,NO_E_Demand,2050,1,1.0,1.0,19,19,0.0
1972,NO_Solar,NO_E_Demand,2050,1,1.0,1.0,20,20,0.0
1973,NO_Solar,NO_E_Demand,2050,1,1.0,1.0,21,21,0.0
1974,NO_Solar,NO_E_Demand,2050,1,1.0,1.0,22,22,0.0
1975,NO_Solar,NO_E_Demand,2050,1,1.0,1.0,23,23,0.0
1976,NO_Solar,NO_E_Demand,2050,1,1.0,1.0,24,24,0.0
1977,NO_Wind_Offshore,NO_E_Demand,2050,1,1.0,1.0,1,1,0.0
1978,NO_Wind_Offshore,NO_E_Demand,2050,1,1.0,1.0,2,2,0.0
1979,NO_Wind_Offshore,NO_E_Demand,2050,1,1.0,1.0,3,3,0.0
1980,NO_Wind_Offshore,NO_E_Demand,2050,1,1.0,1.0,4,4,0.0
1981,NO_Wind_Offshore,NO_E_Demand,2050,1,1.0,1.0,5,5,0.0
1982,NO_Wind_Offshore,NO_E_Demand,2050,1,1.0,1.0,6,6,0.0
1983,NO_Wind_Offshore,NO_E_Demand,2050,1,1.0,1.0,7,7,0.0
1984,NO_Wind_Offshore,NO_E_Demand,2050,1,1.0,1.0,8,8,0.0
1985,NO_Wind_Offshore,NO_E_Demand,2050,1,1.0,1.0,9,9,0.0
1986,NO_Wind_Offshore,NO_E_Demand,2050,1,1.0,1.0,10,10,0.0
1987,NO_Wind_Offshore,NO_E_Demand,2050,1,1.0,1.0,11,11,0.0
1988,NO_Wind_Offshore,NO_E_Demand,2050,1,1.0,1.0,12,12,0.0
1989,NO_Wind_Offshore,NO_E_Demand,2050,1,1.0,1.0,13,13,0.0
1990,NO_Wind_Offshore,NO_E_Demand,2050,1,1.0,1.0,14,14,0.0
1991,NO_Wind_Offshore,NO_E_Demand,2050,1,1.0,1.0,15,15,0.0
1992,NO_Wind_Offshore,NO_E_Demand,2050,1,1.0,1.0,16,16,0.0
1993,NO_Wind_Offshore,NO_E_Demand,2050,1,1.0,1.0,17,17,0.0
1994,NO_Wind_Offshore,NO_E_Demand,2050,1,1.0,1.0,18,18,0.0
1995,NO_Wind_Offshore,NO_E_Demand,2050,1,1.0,1.0,19,19,0.0
1996,NO_Wind_Offshore,NO_E_Demand,2050,1,1.0,1.0,20,20,1.044738058111533
1997,NO_Wind_Offshore,NO_E_Demand,2050,1,1.0,1.0,21,21,0.0
1998,NO_Wind_Offshore,NO_E_Demand,2050,1,1.0,1.0,22,22,0.0
1999,NO_Wind_Offshore,NO_E_Demand,2050,1,1.0,1.0,23,23,0.0
2000,NO_Wind_Offshore,NO_E_Demand,2050,1,1.0,1.0,24,24,0.0
2001,NO_Wind_Onshore,NO_E_Demand,2050,1,1.0,1.0,1,1,0.0
2002,NO_Wind_Onshore,NO_E_Demand,2050,1,1.0,1.0,2,2,0.0
2003,NO_Wind_Onshore,NO_E_Demand,2050,1,1.0,1.0,3,3,0.0
2004,NO_Wind_Onshore,NO_E_Demand,2050,1,1.0,1.0,4,4,0.0
2005,NO_Wind_Onshore,NO_E_Demand,2050,1,1.0,1.0,5,5,0.0
2006,NO_Wind_Onshore,NO_E_Demand,2050,1,1.0,1.0,6,6,0.0
2007,NO_Wind_Onshore,NO_E_Demand,2050,1,1.0,1.0,7,7,0.0
2008,NO_Wind_Onshore,NO_E_Demand,2050,1,1.0,1.0,8,8,0.0
2009,NO_Wind_Onshore,NO_E_Demand,2050,1,1.0,1.0,9,9,0.0
2010,NO_Wind_Onshore,NO_E_Demand,2050,1,1.0,1.0,10,10,0.0
2011,NO_Wind_Onshore,NO_E_Demand,2050,1,1.0,1.0,11,11,0.0
2012,NO_Wind_Onshore,NO_E_Demand,2050,1,1.0,1.0,12,12,0.0
2013,NO_Wind_Onshore,NO_E_Demand,2050,1,1.0,1.0,13,13,0.0
2014,NO_Wind_Onshore,NO_E_Demand,2050,1,1.0,1.0,14,14,0.0
2015,NO_Wind_Onshore,NO_E_Demand,2050,1,1.0,1.0,15,15,0.0
2016,NO_Wind_Onshore,NO_E_Demand,2050,1,1.0,1.0,16,16,0.0
2017,NO_Wind_Onshore,NO_E_Demand,2050,1,1.0,1.0,17,17,0.0
2018,NO_Wind_Onshore,NO_E_Demand,2050,1,1.0,1.0,18,18,0.0
2019,NO_Wind_Onshore,NO_E_Demand,2050,1,1.0,1.0,19,19,0.0
2020,NO_Wind_Onshore,NO_E_Demand,2050,1,1.0,1.0,20,20,3.9984089141064887
2021,NO_Wind_Onshore,NO_E_Demand,2050,1,1.0,1.0,21,21,0.0
2022,NO_Wind_Onshore,NO_E_Demand,2050,1,1.0,1.0,22,22,0.0
2023,NO_Wind_Onshore,NO_E_Demand,2050,1,1.0,1.0,23,23,0.0
2024,NO_Wind_Onshore,NO_E_Demand,2050,1,1.0,1.0,24,24,0.0
2025,NO_electrolyzer,NO_H_Demand,2050,1,1.0,1.0,1,1,9.032895165
2026,NO_electrolyzer,NO_H_Demand,2050,1,1.0,1.0,2,2,9.032895165
2027,NO_electrolyzer,NO_H_Demand,2050,1,1.0,1.0,3,3,9.032895165
2028,NO_electrolyzer,NO_H_Demand,2050,1,1.0,1.0,4,4,9.032895165
2029,NO_electrolyzer,NO_H_Demand,2050,1,1.0,1.0,5,5,9.032895165
2030,NO_electrolyzer,NO_H_Demand,2050,1,1.0,1.0,6,6,9.032895165
2031,NO_electrolyzer,NO_H_Demand,2050,1,1.0,1.0,7,7,9.032895165
2032,NO_electrolyzer,NO_H_Demand,2050,1,1.0,1.0,8,8,9.032895165
2033,NO_electrolyzer,NO_H_Demand,2050,1,1.0,1.0,9,9,9.032895165
2034,NO_electrolyzer,NO_H_Demand,2050,1,1.0,1.0,10,10,9.032895165
2035,NO_electrolyzer,NO_H_Demand,2050,1,1.0,1.0,11,11,9.032895165
2036,NO_electrolyzer,NO_H_Demand,2050,1,1.0,1.0,12,12,9.032895165
2037,NO_electrolyzer,NO_H_Demand,2050,1,1.0,1.0,13,13,9.032895165
2038,NO_electrolyzer,NO_H_Demand,2050,1,1.0,1.0,14,14,9.032895165
2039,NO_electrolyzer,NO_H_Demand,2050,1,1.0,1.0,15,15,9.032895165
2040,NO_electrolyzer,NO_H_Demand,2050,1,1.0,1.0,16,16,9.032895165
2041,NO_electrolyzer,NO_H_Demand,2050,1,1.0,1.0,17,17,9.032895165
2042,NO_electrolyzer,NO_H_Demand,2050,1,1.0,1.0,18,18,9.032895165
2043,NO_electrolyzer,NO_H_Demand,2050,1,1.0,1.0,19,19,9.032895165
2044,NO_electrolyzer,NO_H_Demand,2050,1,1.0,1.0,20,20,9.032895165
2045,NO_electrolyzer,NO_H_Demand,2050,1,1.0,1.0,21,21,9.032895165
2046,NO_electrolyzer,NO_H_Demand,2050,1,1.0,1.0,22,22,9.032895165
2047,NO_electrolyzer,NO_H_Demand,2050,1,1.0,1.0,23,23,9.032895165
2048,NO_electrolyzer,NO_H_Demand,2050,1,1.0,1.0,24,24,9.032895165
2049,OBZLL_E_Demand,UK_E_Demand,2050,1,1.0,1.0,1,1,-1.8
2050,OBZLL_E_Demand,UK_E_Demand,2050,1,1.0,1.0,2,2,-0.8991901334534393
2051,OBZLL_E_Demand,UK_E_Demand,2050,1,1.0,1.0,3,3,-1.8
2052,OBZLL_E_Demand,UK_E_Demand,2050,1,1.0,1.0,4,4,-1.8
2053,OBZLL_E_Demand,UK_E_Demand,2050,1,1.0,1.0,5,5,-1.8
2054,OBZLL_E_Demand,UK_E_Demand,2050,1,1.0,1.0,6,6,-1.8
2055,OBZLL_E_Demand,UK_E_Demand,2050,1,1.0,1.0,7,7,-0.4973316142590658
2056,OBZLL_E_Demand,UK_E_Demand,2050,1,1.0,1.0,8,8,0.23887198047109592
2057,OBZLL_E_Demand,UK_E_Demand,2050,1,1.0,1.0,9,9,1.8
2058,OBZLL_E_Demand,UK_E_Demand,2050,1,1.0,1.0,10,10,1.8
2059,OBZLL_E_Demand,UK_E_Demand,2050,1,1.0,1.0,11,11,-1.8
2060,OBZLL_E_Demand,UK_E_Demand,2050,1,1.0,1.0,12,12,-1.8
2061,OBZLL_E_Demand,UK_E_Demand,2050,1,1.0,1.0,13,13,-1.8
2062,OBZLL_E_Demand,UK_E_Demand,2050,1,1.0,1.0,14,14,-1.8
2063,OBZLL_E_Demand,UK_E_Demand,2050,1,1.0,1.0,15,15,-1.8
2064,OBZLL_E_Demand,UK_E_Demand,2050,1,1.0,1.0,16,16,-1.8
2065,OBZLL_E_Demand,UK_E_Demand,2050,1,1.0,1.0,17,17,-1.8
2066,OBZLL_E_Demand,UK_E_Demand,2050,1,1.0,1.0,18,18,1.8
2067,OBZLL_E_Demand,UK_E_Demand,2050,1,1.0,1.0,19,19,1.8
2068,OBZLL_E_Demand,UK_E_Demand,2050,1,1.0,1.0,20,20,-1.8
2069,OBZLL_E_Demand,UK_E_Demand,2050,1,1.0,1.0,21,21,1.8
2070,OBZLL_E_Demand,UK_E_Demand,2050,1,1.0,1.0,22,22,-1.4547403578677631
2071,OBZLL_E_Demand,UK_E_Demand,2050,1,1.0,1.0,23,23,-1.5949529914301053
2072,OBZLL_E_Demand,UK_E_Demand,2050,1,1.0,1.0,24,24,-1.8
2073,OBZLL_Wind_Offshore,OBZLL_E_Demand,2050,1,1.0,1.0,1,1,0.0
2074,OBZLL_Wind_Offshore,OBZLL_E_Demand,2050,1,1.0,1.0,2,2,0.0
2075,OBZLL_Wind_Offshore,OBZLL_E_Demand,2050,1,1.0,1.0,3,3,0.0
2076,OBZLL_Wind_Offshore,OBZLL_E_Demand,2050,1,1.0,1.0,4,4,0.0
2077,OBZLL_Wind_Offshore,OBZLL_E_Demand,2050,1,1.0,1.0,5,5,0.0
2078,OBZLL_Wind_Offshore,OBZLL_E_Demand,2050,1,1.0,1.0,6,6,0.0
2079,OBZLL_Wind_Offshore,OBZLL_E_Demand,2050,1,1.0,1.0,7,7,0.0
2080,OBZLL_Wind_Offshore,OBZLL_E_Demand,2050,1,1.0,1.0,8,8,0.0
2081,OBZLL_Wind_Offshore,OBZLL_E_Demand,2050,1,1.0,1.0,9,9,0.0
2082,OBZLL_Wind_Offshore,OBZLL_E_Demand,2050,1,1.0,1.0,10,10,0.0
2083,OBZLL_Wind_Offshore,OBZLL_E_Demand,2050,1,1.0,1.0,11,11,0.0
2084,OBZLL_Wind_Offshore,OBZLL_E_Demand,2050,1,1.0,1.0,12,12,0.0
2085,OBZLL_Wind_Offshore,OBZLL_E_Demand,2050,1,1.0,1.0,13,13,0.0
2086,OBZLL_Wind_Offshore,OBZLL_E_Demand,2050,1,1.0,1.0,14,14,0.0
2087,OBZLL_Wind_Offshore,OBZLL_E_Demand,2050,1,1.0,1.0,15,15,0.0
2088,OBZLL_Wind_Offshore,OBZLL_E_Demand,2050,1,1.0,1.0,16,16,0.0
2089,OBZLL_Wind_Offshore,OBZLL_E_Demand,2050,1,1.0,1.0,17,17,0.0
2090,OBZLL_Wind_Offshore,OBZLL_E_Demand,2050,1,1.0,1.0,18,18,0.0
2091,OBZLL_Wind_Offshore,OBZLL_E_Demand,2050,1,1.0,1.0,19,19,0.0
2092,OBZLL_Wind_Offshore,OBZLL_E_Demand,2050,1,1.0,1.0,20,20,0.19999999999999996
2093,OBZLL_Wind_Offshore,OBZLL_E_Demand,2050,1,1.0,1.0,21,21,0.8705480557924531
2094,OBZLL_Wind_Offshore,OBZLL_E_Demand,2050,1,1.0,1.0,22,22,0.5452596421322369
2095,OBZLL_Wind_Offshore,OBZLL_E_Demand,2050,1,1.0,1.0,23,23,0.0
2096,OBZLL_Wind_Offshore,OBZLL_E_Demand,2050,1,1.0,1.0,24,24,0.0
2097,OBZLL_electrolyzer,OBZLL_H_Demand,2050,1,1.0,1.0,1,1,-0.0
2098,OBZLL_electrolyzer,OBZLL_H_Demand,2050,1,1.0,1.0,2,2,-0.0
2099,OBZLL_electrolyzer,OBZLL_H_Demand,2050,1,1.0,1.0,3,3,-0.0
2100,OBZLL_electrolyzer,OBZLL_H_Demand,2050,1,1.0,1.0,4,4,-0.0
2101,OBZLL_electrolyzer,OBZLL_H_Demand,2050,1,1.0,1.0,5,5,-0.0
2102,OBZLL_electrolyzer,OBZLL_H_Demand,2050,1,1.0,1.0,6,6,-0.0
2103,OBZLL_electrolyzer,OBZLL_H_Demand,2050,1,1.0,1.0,7,7,-0.0
2104,OBZLL_electrolyzer,OBZLL_H_Demand,2050,1,1.0,1.0,8,8,-0.0
2105,OBZLL_electrolyzer,OBZLL_H_Demand,2050,1,1.0,1.0,9,9,-0.0
2106,OBZLL_electrolyzer,OBZLL_H_Demand,2050,1,1.0,1.0,10,10,-0.0
2107,OBZLL_electrolyzer,OBZLL_H_Demand,2050,1,1.0,1.0,11,11,-0.0
2108,OBZLL_electrolyzer,OBZLL_H_Demand,2050,1,1.0,1.0,12,12,-0.0
2109,OBZLL_electrolyzer,OBZLL_H_Demand,2050,1,1.0,1.0,13,13,-0.0
2110,OBZLL_electrolyzer,OBZLL_H_Demand,2050,1,1.0,1.0,14,14,-0.0
2111,OBZLL_electrolyzer,OBZLL_H_Demand,2050,1,1.0,1.0,15,15,-0.0
2112,OBZLL_electrolyzer,OBZLL_H_Demand,2050,1,1.0,1.0,16,16,-0.0
2113,OBZLL_electrolyzer,OBZLL_H_Demand,2050,1,1.0,1.0,17,17,-0.0
2114,OBZLL_electrolyzer,OBZLL_H_Demand,2050,1,1.0,1.0,18,18,-0.0
2115,OBZLL_electrolyzer,OBZLL_H_Demand,2050,1,1.0,1.0,19,19,-0.0
2116,OBZLL_electrolyzer,OBZLL_H_Demand,2050,1,1.0,1.0,20,20,-0.0
2117,OBZLL_electrolyzer,OBZLL_H_Demand,2050,1,1.0,1.0,21,21,-0.0
2118,OBZLL_electrolyzer,OBZLL_H_Demand,2050,1,1.0,1.0,22,22,-0.0
2119,OBZLL_electrolyzer,OBZLL_H_Demand,2050,1,1.0,1.0,23,23,-0.0
2120,OBZLL_electrolyzer,OBZLL_H_Demand,2050,1,1.0,1.0,24,24,-0.0
2121,PL_Coal,PL_E_Demand,2050,1,1.0,1.0,1,3,0.0
2122,PL_Coal,PL_E_Demand,2050,1,1.0,1.0,4,6,0.0
2123,PL_Coal,PL_E_Demand,2050,1,1.0,1.0,7,9,0.0
2124,PL_Coal,PL_E_Demand,2050,1,1.0,1.0,10,12,0.0
2125,PL_Coal,PL_E_Demand,2050,1,1.0,1.0,13,15,0.0
2126,PL_Coal,PL_E_Demand,2050,1,1.0,1.0,16,18,0.0
2127,PL_Coal,PL_E_Demand,2050,1,1.0,1.0,19,21,0.0
2128,PL_Coal,PL_E_Demand,2050,1,1.0,1.0,22,24,0.0
2129,PL_E_Demand,PL_electrolyzer,2050,1,1.0,1.0,1,3,14.94292237
2130,PL_E_Demand,PL_electrolyzer,2050,1,1.0,1.0,4,6,14.94292237
2131,PL_E_Demand,PL_electrolyzer,2050,1,1.0,1.0,7,9,14.94292237
2132,PL_E_Demand,PL_electrolyzer,2050,1,1.0,1.0,10,12,14.94292237
2133,PL_E_Demand,PL_electrolyzer,2050,1,1.0,1.0,13,15,14.94292237
2134,PL_E_Demand,PL_electrolyzer,2050,1,1.0,1.0,16,18,14.94292237
2135,PL_E_Demand,PL_electrolyzer,2050,1,1.0,1.0,19,21,14.94292237
2136,PL_E_Demand,PL_electrolyzer,2050,1,1.0,1.0,22,24,14.94292237
2137,PL_E_ENS,PL_E_Demand,2050,1,1.0,1.0,1,3,0.0
2138,PL_E_ENS,PL_E_Demand,2050,1,1.0,1.0,4,6,0.0
2139,PL_E_ENS,PL_E_Demand,2050,1,1.0,1.0,7,9,0.0
2140,PL_E_ENS,PL_E_Demand,2050,1,1.0,1.0,10,12,0.0
2141,PL_E_ENS,PL_E_Demand,2050,1,1.0,1.0,13,15,0.0
2142,PL_E_ENS,PL_E_Demand,2050,1,1.0,1.0,16,18,0.0
2143,PL_E_ENS,PL_E_Demand,2050,1,1.0,1.0,19,21,0.0
2144,PL_E_ENS,PL_E_Demand,2050,1,1.0,1.0,22,24,0.0
2145,PL_Gas,PL_E_Demand,2050,1,1.0,1.0,1,3,0.0
2146,PL_Gas,PL_E_Demand,2050,1,1.0,1.0,4,6,0.0
2147,PL_Gas,PL_E_Demand,2050,1,1.0,1.0,7,9,0.0
2148,PL_Gas,PL_E_Demand,2050,1,1.0,1.0,10,12,0.0
2149,PL_Gas,PL_E_Demand,2050,1,1.0,1.0,13,15,0.0
2150,PL_Gas,PL_E_Demand,2050,1,1.0,1.0,16,18,0.0
2151,PL_Gas,PL_E_Demand,2050,1,1.0,1.0,19,21,0.0
2152,PL_Gas,PL_E_Demand,2050,1,1.0,1.0,22,24,0.0
2153,PL_Hydro,PL_E_Demand,2050,1,1.0,1.0,1,3,0.3972166570496794
2154,PL_Hydro,PL_E_Demand,2050,1,1.0,1.0,4,6,0.3972166570496794
2155,PL_Hydro,PL_E_Demand,2050,1,1.0,1.0,7,9,0.3972166570496794
2156,PL_Hydro,PL_E_Demand,2050,1,1.0,1.0,10,12,0.0
2157,PL_Hydro,PL_E_Demand,2050,1,1.0,1.0,13,15,0.0
2158,PL_Hydro,PL_E_Demand,2050,1,1.0,1.0,16,18,0.0
2159,PL_Hydro,PL_E_Demand,2050,1,1.0,1.0,19,21,0.3972166570496794
2160,PL_Hydro,PL_E_Demand,2050,1,1.0,1.0,22,24,0.3972166570496794
2161,PL_Hydro_Reservoir,PL_E_Demand,2050,1,1.0,1.0,1,3,0.272
2162,PL_Hydro_Reservoir,PL_E_Demand,2050,1,1.0,1.0,4,6,0.272
2163,PL_Hydro_Reservoir,PL_E_Demand,2050,1,1.0,1.0,7,9,0.010378099014524769
2164,PL_Hydro_Reservoir,PL_E_Demand,2050,1,1.0,1.0,10,12,0.0
2165,PL_Hydro_Reservoir,PL_E_Demand,2050,1,1.0,1.0,13,15,0.0
2166,PL_Hydro_Reservoir,PL_E_Demand,2050,1,1.0,1.0,16,18,0.0
2167,PL_Hydro_Reservoir,PL_E_Demand,2050,1,1.0,1.0,19,21,0.272
2168,PL_Hydro_Reservoir,PL_E_Demand,2050,1,1.0,1.0,22,24,0.272
2169,PL_Pump_Hydro_Closed,PL_E_Demand,2050,1,1.0,1.0,1,3,1.323
2170,PL_Pump_Hydro_Closed,PL_E_Demand,2050,1,1.0,1.0,4,6,1.3139781144355318
2171,PL_Pump_Hydro_Closed,PL_E_Demand,2050,1,1.0,1.0,7,9,0.0
2172,PL_Pump_Hydro_Closed,PL_E_Demand,2050,1,1.0,1.0,10,12,0.0
2173,PL_Pump_Hydro_Closed,PL_E_Demand,2050,1,1.0,1.0,13,15,0.0
2174,PL_Pump_Hydro_Closed,PL_E_Demand,2050,1,1.0,1.0,16,18,0.0
2175,PL_Pump_Hydro_Closed,PL_E_Demand,2050,1,1.0,1.0,19,21,1.323
2176,PL_Pump_Hydro_Closed,PL_E_Demand,2050,1,1.0,1.0,22,24,1.323
2177,PL_Pump_Hydro_Open,PL_E_Demand,2050,1,1.0,1.0,1,3,0.216
2178,PL_Pump_Hydro_Open,PL_E_Demand,2050,1,1.0,1.0,4,6,0.216
2179,PL_Pump_Hydro_Open,PL_E_Demand,2050,1,1.0,1.0,7,9,0.0
2180,PL_Pump_Hydro_Open,PL_E_Demand,2050,1,1.0,1.0,10,12,0.0
2181,PL_Pump_Hydro_Open,PL_E_Demand,2050,1,1.0,1.0,13,15,0.0
2182,PL_Pump_Hydro_Open,PL_E_Demand,2050,1,1.0,1.0,16,18,0.0
2183,PL_Pump_Hydro_Open,PL_E_Demand,2050,1,1.0,1.0,19,21,0.216
2184,PL_Pump_Hydro_Open,PL_E_Demand,2050,1,1.0,1.0,22,24,0.216
2185,PL_Solar,PL_E_Demand,2050,1,1.0,1.0,1,3,0.0
2186,PL_Solar,PL_E_Demand,2050,1,1.0,1.0,4,6,0.26218729018633014
2187,PL_Solar,PL_E_Demand,2050,1,1.0,1.0,7,9,10.858599379973672
2188,PL_Solar,PL_E_Demand,2050,1,1.0,1.0,10,12,18.919724360560515
2189,PL_Solar,PL_E_Demand,2050,1,1.0,1.0,13,15,15.353364765566589
2190,PL_Solar,PL_E_Demand,2050,1,1.0,1.0,16,18,0.0
2191,PL_Solar,PL_E_Demand,2050,1,1.0,1.0,19,21,0.7173134414544435
2192,PL_Solar,PL_E_Demand,2050,1,1.0,1.0,22,24,0.0
2193,PL_Wind_Offshore,PL_E_Demand,2050,1,1.0,1.0,1,3,6.910691852997485
2194,PL_Wind_Offshore,PL_E_Demand,2050,1,1.0,1.0,4,6,6.980403842919183
2195,PL_Wind_Offshore,PL_E_Demand,2050,1,1.0,1.0,7,9,7.1901680741166665
2196,PL_Wind_Offshore,PL_E_Demand,2050,1,1.0,1.0,10,12,7.079923064154089
2197,PL_Wind_Offshore,PL_E_Demand,2050,1,1.0,1.0,13,15,7.22431538729088
2198,PL_Wind_Offshore,PL_E_Demand,2050,1,1.0,1.0,16,18,7.068141350203666
2199,PL_Wind_Offshore,PL_E_Demand,2050,1,1.0,1.0,19,21,7.0628706659261
2200,PL_Wind_Offshore,PL_E_Demand,2050,1,1.0,1.0,22,24,6.860664356387736
2201,PL_Wind_Onshore,PL_E_Demand,2050,1,1.0,1.0,1,3,31.380286615264147
2202,PL_Wind_Onshore,PL_E_Demand,2050,1,1.0,1.0,4,6,31.262780607761
2203,PL_Wind_Onshore,PL_E_Demand,2050,1,1.0,1.0,7,9,27.628274726716985
2204,PL_Wind_Onshore,PL_E_Demand,2050,1,1.0,1.0,10,12,24.390580197132067
2205,PL_Wind_Onshore,PL_E_Demand,2050,1,1.0,1.0,13,15,25.165035974
2206,PL_Wind_Onshore,PL_E_Demand,2050,1,1.0,1.0,16,18,26.206956261710683
2207,PL_Wind_Onshore,PL_E_Demand,2050,1,1.0,1.0,19,21,25.593442500113213
2208,PL_Wind_Onshore,PL_E_Demand,2050,1,1.0,1.0,22,24,28.492314516295597
2209,PL_electrolyzer,PL_H_Demand,2050,1,1.0,1.0,1,3,14.94292237
2210,PL_electrolyzer,PL_H_Demand,2050,1,1.0,1.0,4,6,14.94292237
2211,PL_electrolyzer,PL_H_Demand,2050,1,1.0,1.0,7,9,14.94292237
2212,PL_electrolyzer,PL_H_Demand,2050,1,1.0,1.0,10,12,14.94292237
2213,PL_electrolyzer,PL_H_Demand,2050,1,1.0,1.0,13,15,14.94292237
2214,PL_electrolyzer,PL_H_Demand,2050,1,1.0,1.0,16,18,14.94292237
2215,PL_electrolyzer,PL_H_Demand,2050,1,1.0,1.0,19,21,14.94292237
2216,PL_electrolyzer,PL_H_Demand,2050,1,1.0,1.0,22,24,14.94292237
2217,PT_Battery,PT_E_Demand,2050,1,1.0,1.0,1,4,0.0
2218,PT_Battery,PT_E_Demand,2050,1,1.0,1.0,5,8,0.0
2219,PT_Battery,PT_E_Demand,2050,1,1.0,1.0,9,12,0.0
2220,PT_Battery,PT_E_Demand,2050,1,1.0,1.0,13,16,0.0
2221,PT_Battery,PT_E_Demand,2050,1,1.0,1.0,17,20,0.0
2222,PT_Battery,PT_E_Demand,2050,1,1.0,1.0,21,24,0.0
2223,PT_E_Demand,PT_electrolyzer,2050,1,1.0,1.0,1,4,3.515981735
2224,PT_E_Demand,PT_electrolyzer,2050,1,1.0,1.0,5,8,3.515981735
2225,PT_E_Demand,PT_electrolyzer,2050,1,1.0,1.0,9,12,3.515981735
2226,PT_E_Demand,PT_electrolyzer,2050,1,1.0,1.0,13,16,3.515981735
2227,PT_E_Demand,PT_electrolyzer,2050,1,1.0,1.0,17,20,3.515981735
2228,PT_E_Demand,PT_electrolyzer,2050,1,1.0,1.0,21,24,3.515981735
2229,PT_E_ENS,PT_E_Demand,2050,1,1.0,1.0,1,4,0.0
2230,PT_E_ENS,PT_E_Demand,2050,1,1.0,1.0,5,8,0.0
2231,PT_E_ENS,PT_E_Demand,2050,1,1.0,1.0,9,12,0.0
2232,PT_E_ENS,PT_E_Demand,2050,1,1.0,1.0,13,16,0.0
2233,PT_E_ENS,PT_E_Demand,2050,1,1.0,1.0,17,20,0.0
2234,PT_E_ENS,PT_E_Demand,2050,1,1.0,1.0,21,24,0.0
2235,PT_Gas,PT_E_Demand,2050,1,1.0,1.0,1,4,0.0
2236,PT_Gas,PT_E_Demand,2050,1,1.0,1.0,5,8,0.0
2237,PT_Gas,PT_E_Demand,2050,1,1.0,1.0,9,12,0.0
2238,PT_Gas,PT_E_Demand,2050,1,1.0,1.0,13,16,0.0
2239,PT_Gas,PT_E_Demand,2050,1,1.0,1.0,17,20,0.0
2240,PT_Gas,PT_E_Demand,2050,1,1.0,1.0,21,24,0.0
2241,PT_Hydro,PT_E_Demand,2050,1,1.0,1.0,1,4,0.0
2242,PT_Hydro,PT_E_Demand,2050,1,1.0,1.0,5,8,0.834471419283189
2243,PT_Hydro,PT_E_Demand,2050,1,1.0,1.0,9,12,0.0
2244,PT_Hydro,PT_E_Demand,2050,1,1.0,1.0,13,16,0.0
2245,PT_Hydro,PT_E_Demand,2050,1,1.0,1.0,17,20,0.0
2246,PT_Hydro,PT_E_Demand,2050,1,1.0,1.0,21,24,0.0
2247,PT_Hydro_Reservoir,PT_E_Demand,2050,1,1.0,1.0,1,4,0.0
2248,PT_Hydro_Reservoir,PT_E_Demand,2050,1,1.0,1.0,5,8,0.0
2249,PT_Hydro_Reservoir,PT_E_Demand,2050,1,1.0,1.0,9,12,1.933127034157815
2250,PT_Hydro_Reservoir,PT_E_Demand,2050,1,1.0,1.0,13,16,0.0
2251,PT_Hydro_Reservoir,PT_E_Demand,2050,1,1.0,1.0,17,20,0.0
2252,PT_Hydro_Reservoir,PT_E_Demand,2050,1,1.0,1.0,21,24,0.0
2253,PT_Pump_Hydro_Open,PT_E_Demand,2050,1,1.0,1.0,1,4,3.832
2254,PT_Pump_Hydro_Open,PT_E_Demand,2050,1,1.0,1.0,5,8,0.0
2255,PT_Pump_Hydro_Open,PT_E_Demand,2050,1,1.0,1.0,9,12,3.832
2256,PT_Pump_Hydro_Open,PT_E_Demand,2050,1,1.0,1.0,13,16,0.0
2257,PT_Pump_Hydro_Open,PT_E_Demand,2050,1,1.0,1.0,17,20,0.0
