id,asset,year,rep_period,time_block_start,time_block_end,dual_max_output_flows_limit_simple_method
702,smr_ccs,2030,2,6,6,0.0
703,smr_ccs,2030,2,7,7,0.0
704,smr_ccs,2030,2,8,8,0.0
705,smr_ccs,2030,2,9,9,0.0
706,smr_ccs,2030,2,10,10,0.0
707,smr_ccs,2030,2,11,11,0.0
708,smr_ccs,2030,2,12,12,0.0
709,smr_ccs,2030,2,13,13,0.0
710,smr_ccs,2030,2,14,14,0.0
711,smr_ccs,2030,2,15,15,0.0
712,smr_ccs,2030,2,16,16,0.0
713,smr_ccs,2030,2,17,17,0.0
714,smr_ccs,2030,2,18,18,0.0
715,smr_ccs,2030,2,19,19,0.0
716,smr_ccs,2030,2,20,20,0.0
717,smr_ccs,2030,2,21,21,0.0
718,smr_ccs,2030,2,22,22,0.0
719,smr_ccs,2030,2,23,23,0.0
720,smr_ccs,2030,2,24,24,0.0
721,smr_ccs,2030,3,1,1,0.0
722,smr_ccs,2030,3,2,2,0.0
723,smr_ccs,2030,3,3,3,0.0
724,smr_ccs,2030,3,4,4,0.0
725,smr_ccs,2030,3,5,5,0.0
726,smr_ccs,2030,3,6,6,0.0
727,smr_ccs,2030,3,7,7,0.0
728,smr_ccs,2030,3,8,8,0.0
729,smr_ccs,2030,3,9,9,0.0
730,smr_ccs,2030,3,10,10,0.0
731,smr_ccs,2030,3,11,11,0.0
732,smr_ccs,2030,3,12,12,0.0
733,smr_ccs,2030,3,13,13,0.0
734,smr_ccs,2030,3,14,14,0.0
735,smr_ccs,2030,3,15,15,0.0
736,smr_ccs,2030,3,16,16,0.0
737,smr_ccs,2030,3,17,17,0.0
738,smr_ccs,2030,3,18,18,0.0
739,smr_ccs,2030,3,19,19,0.0
740,smr_ccs,2030,3,20,20,0.0
741,smr_ccs,2030,3,21,21,0.0
742,smr_ccs,2030,3,22,22,0.0
743,smr_ccs,2030,3,23,23,0.0
744,smr_ccs,2030,3,24,24,0.0
745,smr_ccs,2030,4,1,1,0.0
746,smr_ccs,2030,4,2,2,0.0
747,smr_ccs,2030,4,3,3,0.0
748,smr_ccs,2030,4,4,4,0.0
749,smr_ccs,2030,4,5,5,0.0
750,smr_ccs,2030,4,6,6,0.0
751,smr_ccs,2030,4,7,7,0.0
752,smr_ccs,2030,4,8,8,0.0
753,smr_ccs,2030,4,9,9,0.0
754,smr_ccs,2030,4,10,10,0.0
755,smr_ccs,2030,4,11,11,0.0
756,smr_ccs,2030,4,12,12,0.0
757,smr_ccs,2030,4,13,13,0.0
758,smr_ccs,2030,4,14,14,0.0
759,smr_ccs,2030,4,15,15,0.0
760,smr_ccs,2030,4,16,16,0.0
761,smr_ccs,2030,4,17,17,0.0
762,smr_ccs,2030,4,18,18,0.0
763,smr_ccs,2030,4,19,19,0.0
764,smr_ccs,2030,4,20,20,0.0
765,smr_ccs,2030,4,21,21,0.0
766,smr_ccs,2030,4,22,22,0.0
767,smr_ccs,2030,4,23,23,0.0
768,smr_ccs,2030,4,24,24,0.0
769,smr_ccs,2030,5,1,1,0.0
770,smr_ccs,2030,5,2,2,0.0
771,smr_ccs,2030,5,3,3,0.0
772,smr_ccs,2030,5,4,4,0.0
773,smr_ccs,2030,5,5,5,0.0
774,smr_ccs,2030,5,6,6,0.0
775,smr_ccs,2030,5,7,7,0.0
776,smr_ccs,2030,5,8,8,0.0
777,smr_ccs,2030,5,9,9,0.0
778,smr_ccs,2030,5,10,10,0.0
779,smr_ccs,2030,5,11,11,0.0
780,smr_ccs,2030,5,12,12,0.0
781,smr_ccs,2030,5,13,13,0.0
782,smr_ccs,2030,5,14,14,0.0
783,smr_ccs,2030,5,15,15,0.0
784,smr_ccs,2030,5,16,16,0.0
785,smr_ccs,2030,5,17,17,0.0
786,smr_ccs,2030,5,18,18,0.0
787,smr_ccs,2030,5,19,19,0.0
788,smr_ccs,2030,5,20,20,0.0
789,smr_ccs,2030,5,21,21,0.0
790,smr_ccs,2030,5,22,22,0.0
791,smr_ccs,2030,5,23,23,0.0
792,smr_ccs,2030,5,24,24,0.0
793,smr_ccs,2030,6,1,1,0.0
794,smr_ccs,2030,6,2,2,0.0
795,smr_ccs,2030,6,3,3,0.0
796,smr_ccs,2030,6,4,4,0.0
797,smr_ccs,2030,6,5,5,0.0
798,smr_ccs,2030,6,6,6,0.0
799,smr_ccs,2030,6,7,7,0.0
800,smr_ccs,2030,6,8,8,0.0
801,smr_ccs,2030,6,9,9,0.0
802,smr_ccs,2030,6,10,10,0.0
803,smr_ccs,2030,6,11,11,0.0
804,smr_ccs,2030,6,12,12,0.0
805,smr_ccs,2030,6,13,13,0.0
806,smr_ccs,2030,6,14,14,0.0
807,smr_ccs,2030,6,15,15,0.0
808,smr_ccs,2030,6,16,16,0.0
809,smr_ccs,2030,6,17,17,0.0
810,smr_ccs,2030,6,18,18,0.0
811,smr_ccs,2030,6,19,19,0.0
812,smr_ccs,2030,6,20,20,0.0
813,smr_ccs,2030,6,21,21,0.0
814,smr_ccs,2030,6,22,22,0.0
815,smr_ccs,2030,6,23,23,0.0
816,smr_ccs,2030,6,24,24,0.0
817,smr_ccs,2030,7,1,1,0.0
818,smr_ccs,2030,7,2,2,0.0
819,smr_ccs,2030,7,3,3,0.0
820,smr_ccs,2030,7,4,4,0.0
821,smr_ccs,2030,7,5,5,0.0
822,smr_ccs,2030,7,6,6,0.0
823,smr_ccs,2030,7,7,7,0.0
824,smr_ccs,2030,7,8,8,0.0
825,smr_ccs,2030,7,9,9,0.0
826,smr_ccs,2030,7,10,10,0.0
827,smr_ccs,2030,7,11,11,0.0
828,smr_ccs,2030,7,12,12,0.0
829,smr_ccs,2030,7,13,13,0.0
830,smr_ccs,2030,7,14,14,0.0
831,smr_ccs,2030,7,15,15,0.0
832,smr_ccs,2030,7,16,16,0.0
833,smr_ccs,2030,7,17,17,0.0
834,smr_ccs,2030,7,18,18,0.0
835,smr_ccs,2030,7,19,19,0.0
836,smr_ccs,2030,7,20,20,0.0
837,smr_ccs,2030,7,21,21,0.0
838,smr_ccs,2030,7,22,22,0.0
839,smr_ccs,2030,7,23,23,0.0
840,smr_ccs,2030,7,24,24,0.0
841,solar,2030,1,1,1,-5320.0
842,solar,2030,1,2,2,-5320.0
843,solar,2030,1,3,3,-5320.0
844,solar,2030,1,4,4,-5320.0
845,solar,2030,1,5,5,-5320.0
846,solar,2030,1,6,6,-5320.0
847,solar,2030,1,7,7,-5320.0
848,solar,2030,1,8,8,-5320.0
849,solar,2030,1,9,9,-5320.0
850,solar,2030,1,10,10,-5320.0
851,solar,2030,1,11,11,-5320.0
852,solar,2030,1,12,12,-5320.0
853,solar,2030,1,13,13,-5320.0
854,solar,2030,1,14,14,-5320.0
855,solar,2030,1,15,15,-5320.0
856,solar,2030,1,16,16,-5320.0
857,solar,2030,1,17,17,-5320.0
858,solar,2030,1,18,18,-5320.0
859,solar,2030,1,19,19,-5320.0
860,solar,2030,1,20,20,-5320.0
861,solar,2030,1,21,21,-5320.0
862,solar,2030,1,22,22,-5320.0
863,solar,2030,1,23,23,-5320.0
864,solar,2030,1,24,24,-5320.0
865,solar,2030,2,1,1,-3200.0
866,solar,2030,2,2,2,-3200.0
867,solar,2030,2,3,3,-3200.0
868,solar,2030,2,4,4,-3200.0
869,solar,2030,2,5,5,-3200.0
870,solar,2030,2,6,6,-3200.0
871,solar,2030,2,7,7,-3200.0
872,solar,2030,2,8,8,-3200.0
873,solar,2030,2,9,9,-3200.0
874,solar,2030,2,10,10,-3200.0
875,solar,2030,2,11,11,-3200.0
876,solar,2030,2,12,12,-3200.0
877,solar,2030,2,13,13,-3200.0
878,solar,2030,2,14,14,-3200.0
879,solar,2030,2,15,15,-3200.0
880,solar,2030,2,16,16,-3200.0
881,solar,2030,2,17,17,-3200.0
882,solar,2030,2,18,18,-3200.0
883,solar,2030,2,19,19,-3200.0
884,solar,2030,2,20,20,-3200.0
885,solar,2030,2,21,21,-3200.0
886,solar,2030,2,22,22,-3200.0
887,solar,2030,2,23,23,-3200.0
888,solar,2030,2,24,24,-3200.0
889,solar,2030,3,1,1,-1040.0
890,solar,2030,3,2,2,-1040.0
891,solar,2030,3,3,3,-1040.0
892,solar,2030,3,4,4,-1040.0
893,solar,2030,3,5,5,-1040.0
894,solar,2030,3,6,6,-1040.0
895,solar,2030,3,7,7,-1040.0
896,solar,2030,3,8,8,-1040.0
897,solar,2030,3,9,9,-1040.0
898,solar,2030,3,10,10,-1040.0
899,solar,2030,3,11,11,-1040.0
900,solar,2030,3,12,12,0.0
901,solar,2030,3,13,13,0.0
902,solar,2030,3,14,14,-1040.0
903,solar,2030,3,15,15,-1040.0
904,solar,2030,3,16,16,-1040.0
905,solar,2030,3,17,17,-1040.0
906,solar,2030,3,18,18,-1040.0
907,solar,2030,3,19,19,-1040.0
908,solar,2030,3,20,20,-1040.0
909,solar,2030,3,21,21,-1040.0
910,solar,2030,3,22,22,-1040.0
911,solar,2030,3,23,23,-1040.0
912,solar,2030,3,24,24,-1040.0
913,solar,2030,4,1,1,0.0
914,solar,2030,4,2,2,0.0
915,solar,2030,4,3,3,0.0
916,solar,2030,4,4,4,0.0
917,solar,2030,4,5,5,-1560.0
918,solar,2030,4,6,6,-1560.0
919,solar,2030,4,7,7,-1560.0
920,solar,2030,4,8,8,-1560.0
921,solar,2030,4,9,9,0.0
922,solar,2030,4,10,10,0.0
923,solar,2030,4,11,11,0.0
924,solar,2030,4,12,12,0.0
925,solar,2030,4,13,13,0.0
926,solar,2030,4,14,14,0.0
927,solar,2030,4,15,15,0.0
928,solar,2030,4,16,16,0.0
929,solar,2030,4,17,17,-1560.0
930,solar,2030,4,18,18,-1560.0
931,solar,2030,4,19,19,-1560.0
932,solar,2030,4,20,20,-1560.0
933,solar,2030,4,21,21,-1560.0
934,solar,2030,4,22,22,-1560.0
935,solar,2030,4,23,23,-1560.0
936,solar,2030,4,24,24,-1560.0
937,solar,2030,5,1,1,-1560.0
938,solar,2030,5,2,2,-1560.0
939,solar,2030,5,3,3,-1560.0
940,solar,2030,5,4,4,-1560.0
941,solar,2030,5,5,5,-1560.0
942,solar,2030,5,6,6,-1560.0
943,solar,2030,5,7,7,-1560.0
944,solar,2030,5,8,8,-1560.0
945,solar,2030,5,9,9,-1560.0
946,solar,2030,5,10,10,0.0
947,solar,2030,5,11,11,0.0
948,solar,2030,5,12,12,0.0
949,solar,2030,5,13,13,0.0
950,solar,2030,5,14,14,0.0
951,solar,2030,5,15,15,0.0
952,solar,2030,5,16,16,-1560.0
953,solar,2030,5,17,17,-1560.0
954,solar,2030,5,18,18,-1560.0
955,solar,2030,5,19,19,-1560.0
956,solar,2030,5,20,20,-1560.0
957,solar,2030,5,21,21,-1560.0
958,solar,2030,5,22,22,-1560.0
959,solar,2030,5,23,23,0.0
960,solar,2030,5,24,24,0.0
961,solar,2030,6,1,1,-1080.0
962,solar,2030,6,2,2,-1080.0
963,solar,2030,6,3,3,-1080.0
964,solar,2030,6,4,4,-1080.0
965,solar,2030,6,5,5,-1080.0
966,solar,2030,6,6,6,-1080.0
967,solar,2030,6,7,7,-1080.0
968,solar,2030,6,8,8,-1080.0
969,solar,2030,6,9,9,-1080.0
970,solar,2030,6,10,10,-1080.0
971,solar,2030,6,11,11,-1080.0
972,solar,2030,6,12,12,-1080.0
973,solar,2030,6,13,13,-1080.0
974,solar,2030,6,14,14,-1080.0
975,solar,2030,6,15,15,-1080.0
976,solar,2030,6,16,16,-1080.0
977,solar,2030,6,17,17,-1080.0
978,solar,2030,6,18,18,-1080.0
979,solar,2030,6,19,19,-1080.0
980,solar,2030,6,20,20,-1080.0
981,solar,2030,6,21,21,-1080.0
982,solar,2030,6,22,22,-1080.0
983,solar,2030,6,23,23,-1080.0
984,solar,2030,6,24,24,-1080.0
985,solar,2030,7,1,1,-840.0
986,solar,2030,7,2,2,-840.0
987,solar,2030,7,3,3,-840.0
988,solar,2030,7,4,4,-840.0
989,solar,2030,7,5,5,-840.0
990,solar,2030,7,6,6,-840.0
991,solar,2030,7,7,7,-840.0
992,solar,2030,7,8,8,-840.0
993,solar,2030,7,9,9,-840.0
994,solar,2030,7,10,10,-840.0
995,solar,2030,7,11,11,-840.0
996,solar,2030,7,12,12,-840.0
997,solar,2030,7,13,13,-840.0
998,solar,2030,7,14,14,-840.0
999,solar,2030,7,15,15,-840.0
1000,solar,2030,7,16,16,-840.0
1001,solar,2030,7,17,17,-840.0
1002,solar,2030,7,18,18,-840.0
1003,solar,2030,7,19,19,-840.0
1004,solar,2030,7,20,20,-840.0
1005,solar,2030,7,21,21,-840.0
1006,solar,2030,7,22,22,-840.0
1007,solar,2030,7,23,23,-840.0
1008,solar,2030,7,24,24,-840.0
1009,wind,2030,1,1,1,-5985.0
1010,wind,2030,1,2,2,-19796.53846153846
1011,wind,2030,1,3,3,-5985.0
1012,wind,2030,1,4,4,-5985.0
1013,wind,2030,1,5,5,-5985.0
1014,wind,2030,1,6,6,-19796.53846153846
1015,wind,2030,1,7,7,-19796.53846153846
1016,wind,2030,1,8,8,-5985.0
1017,wind,2030,1,9,9,-19796.53846153846
1018,wind,2030,1,10,10,-5985.0
1019,wind,2030,1,11,11,-5985.0
1020,wind,2030,1,12,12,-5985.0
1021,wind,2030,1,13,13,-5985.0
1022,wind,2030,1,14,14,-5985.0
1023,wind,2030,1,15,15,-5985.0
1024,wind,2030,1,16,16,-5985.0
1025,wind,2030,1,17,17,-5985.0
1026,wind,2030,1,18,18,-5985.0
1027,wind,2030,1,19,19,-5985.0
1028,wind,2030,1,20,20,-5985.0
1029,wind,2030,1,21,21,-5985.0
1030,wind,2030,1,22,22,-5985.0
1031,wind,2030,1,23,23,-5985.0
1032,wind,2030,1,24,24,-5985.0
1033,wind,2030,2,1,1,-3600.0
1034,wind,2030,2,2,2,-3600.0
1035,wind,2030,2,3,3,-3600.0
1036,wind,2030,2,4,4,-3600.0
1037,wind,2030,2,5,5,-3600.0
1038,wind,2030,2,6,6,-3600.0
1039,wind,2030,2,7,7,-3600.0
1040,wind,2030,2,8,8,-3600.0
1041,wind,2030,2,9,9,-3600.0
1042,wind,2030,2,10,10,-3600.0
1043,wind,2030,2,11,11,-3600.0
1044,wind,2030,2,12,12,-3600.0
1045,wind,2030,2,13,13,-3600.0
1046,wind,2030,2,14,14,-3600.0
1047,wind,2030,2,15,15,-3600.0
1048,wind,2030,2,16,16,-3600.0
1049,wind,2030,2,17,17,-3600.0
1050,wind,2030,2,18,18,-3600.0
1051,wind,2030,2,19,19,-3600.0
1052,wind,2030,2,20,20,-3600.0
1053,wind,2030,2,21,21,-3600.0
1054,wind,2030,2,22,22,-3600.0
1055,wind,2030,2,23,23,-3600.0
1056,wind,2030,2,24,24,-3600.0
1057,wind,2030,3,1,1,-1170.0
1058,wind,2030,3,2,2,-1170.0
1059,wind,2030,3,3,3,-1170.0
1060,wind,2030,3,4,4,-1170.0
1061,wind,2030,3,5,5,-1170.0
1062,wind,2030,3,6,6,-1170.0
1063,wind,2030,3,7,7,-1170.0
1064,wind,2030,3,8,8,-1170.0
1065,wind,2030,3,9,9,-1170.0
1066,wind,2030,3,10,10,-1170.0
1067,wind,2030,3,11,11,-1170.0
1068,wind,2030,3,12,12,-130.0
1069,wind,2030,3,13,13,-130.0
1070,wind,2030,3,14,14,-1170.0
1071,wind,2030,3,15,15,-1170.0
1072,wind,2030,3,16,16,-1170.0
1073,wind,2030,3,17,17,-1170.0
1074,wind,2030,3,18,18,-1170.0
1075,wind,2030,3,19,19,-1170.0
1076,wind,2030,3,20,20,-1170.0
1077,wind,2030,3,21,21,-1170.0
1078,wind,2030,3,22,22,-1170.0
1079,wind,2030,3,23,23,-1170.0
1080,wind,2030,3,24,24,-1170.0
1081,wind,2030,4,1,1,0.0
1082,wind,2030,4,2,2,0.0
1083,wind,2030,4,3,3,0.0
1084,wind,2030,4,4,4,0.0
1085,wind,2030,4,5,5,-1755.0
1086,wind,2030,4,6,6,-1755.0
1087,wind,2030,4,7,7,-1755.0
1088,wind,2030,4,8,8,-1755.0
1089,wind,2030,4,9,9,-195.0
1090,wind,2030,4,10,10,-195.0
1091,wind,2030,4,11,11,-195.0
1092,wind,2030,4,12,12,-195.0
1093,wind,2030,4,13,13,-195.0
1094,wind,2030,4,14,14,-195.0
1095,wind,2030,4,15,15,-195.0
1096,wind,2030,4,16,16,-195.0
1097,wind,2030,4,17,17,-1755.0
1098,wind,2030,4,18,18,-1755.0
1099,wind,2030,4,19,19,-1755.0
1100,wind,2030,4,20,20,-1755.0
1101,wind,2030,4,21,21,-1755.0
1102,wind,2030,4,22,22,-1755.0
1103,wind,2030,4,23,23,-1755.0
1104,wind,2030,4,24,24,-1755.0
1105,wind,2030,5,1,1,-1755.0
1106,wind,2030,5,2,2,-1755.0
1107,wind,2030,5,3,3,-1755.0
1108,wind,2030,5,4,4,-1755.0
1109,wind,2030,5,5,5,-1755.0
1110,wind,2030,5,6,6,-1755.0
1111,wind,2030,5,7,7,-1755.0
1112,wind,2030,5,8,8,-1755.0
1113,wind,2030,5,9,9,-1755.0
1114,wind,2030,5,10,10,-195.0
1115,wind,2030,5,11,11,-195.0
1116,wind,2030,5,12,12,-195.0
1117,wind,2030,5,13,13,-195.0
1118,wind,2030,5,14,14,-195.0
1119,wind,2030,5,15,15,-195.0
1120,wind,2030,5,16,16,-1755.0
1121,wind,2030,5,17,17,-1755.0
1122,wind,2030,5,18,18,-1755.0
1123,wind,2030,5,19,19,-1755.0
1124,wind,2030,5,20,20,-1755.0
1125,wind,2030,5,21,21,-1755.0
1126,wind,2030,5,22,22,-1755.0
1127,wind,2030,5,23,23,0.0
1128,wind,2030,5,24,24,0.0
1129,wind,2030,6,1,1,-1215.0
1130,wind,2030,6,2,2,-1215.0
1131,wind,2030,6,3,3,-1215.0
1132,wind,2030,6,4,4,-1215.0
1133,wind,2030,6,5,5,-1215.0
1134,wind,2030,6,6,6,-1215.0
1135,wind,2030,6,7,7,-1215.0
1136,wind,2030,6,8,8,-1215.0
1137,wind,2030,6,9,9,-1215.0
1138,wind,2030,6,10,10,-1215.0
1139,wind,2030,6,11,11,-1215.0
1140,wind,2030,6,12,12,-1215.0
1141,wind,2030,6,13,13,-1215.0
1142,wind,2030,6,14,14,-1215.0
1143,wind,2030,6,15,15,-1215.0
1144,wind,2030,6,16,16,-1215.0
1145,wind,2030,6,17,17,-1215.0
1146,wind,2030,6,18,18,-1215.0
1147,wind,2030,6,19,19,-1215.0
1148,wind,2030,6,20,20,-1215.0
1149,wind,2030,6,21,21,-1215.0
1150,wind,2030,6,22,22,-1215.0
1151,wind,2030,6,23,23,-1215.0
1152,wind,2030,6,24,24,-1215.0
1153,wind,2030,7,1,1,-945.0
1154,wind,2030,7,2,2,-945.0
1155,wind,2030,7,3,3,-945.0
1156,wind,2030,7,4,4,-945.0
1157,wind,2030,7,5,5,-945.0
1158,wind,2030,7,6,6,-945.0
1159,wind,2030,7,7,7,-945.0
1160,wind,2030,7,8,8,-945.0
1161,wind,2030,7,9,9,-945.0
1162,wind,2030,7,10,10,-945.0
1163,wind,2030,7,11,11,-945.0
1164,wind,2030,7,12,12,-945.0
1165,wind,2030,7,13,13,-945.0
1166,wind,2030,7,14,14,-945.0
1167,wind,2030,7,15,15,-945.0
1168,wind,2030,7,16,16,-945.0
1169,wind,2030,7,17,17,-945.0
1170,wind,2030,7,18,18,-945.0
1171,wind,2030,7,19,19,-945.0
1172,wind,2030,7,20,20,-945.0
1173,wind,2030,7,21,21,-945.0
1174,wind,2030,7,22,22,-945.0
1175,wind,2030,7,23,23,-945.0
1176,wind,2030,7,24,24,-945.0
1177,wind_offshore,2030,1,1,1,-5985.0
1178,wind_offshore,2030,1,2,2,-19796.53846153846
1179,wind_offshore,2030,1,3,3,-5985.0
1180,wind_offshore,2030,1,4,4,-5985.0
1181,wind_offshore,2030,1,5,5,-5985.0
1182,wind_offshore,2030,1,6,6,-19796.53846153846
1183,wind_offshore,2030,1,7,7,-19796.53846153846
1184,wind_offshore,2030,1,8,8,-5985.0
1185,wind_offshore,2030,1,9,9,-19796.53846153846
1186,wind_offshore,2030,1,10,10,-5985.0
1187,wind_offshore,2030,1,11,11,-5985.0
1188,wind_offshore,2030,1,12,12,-5985.0
1189,wind_offshore,2030,1,13,13,-5985.0
1190,wind_offshore,2030,1,14,14,-5985.0
1191,wind_offshore,2030,1,15,15,-5985.0
1192,wind_offshore,2030,1,16,16,-5985.0
1193,wind_offshore,2030,1,17,17,-5985.0
1194,wind_offshore,2030,1,18,18,-5985.0
1195,wind_offshore,2030,1,19,19,-5985.0
1196,wind_offshore,2030,1,20,20,-5985.0
1197,wind_offshore,2030,1,21,21,-5985.0
1198,wind_offshore,2030,1,22,22,-5985.0
1199,wind_offshore,2030,1,23,23,-5985.0
1200,wind_offshore,2030,1,24,24,-5985.0
1201,wind_offshore,2030,2,1,1,0.0
1202,wind_offshore,2030,2,2,2,0.0
1203,wind_offshore,2030,2,3,3,0.0
1204,wind_offshore,2030,2,4,4,0.0
1205,wind_offshore,2030,2,5,5,0.0
1206,wind_offshore,2030,2,6,6,0.0
1207,wind_offshore,2030,2,7,7,0.0
1208,wind_offshore,2030,2,8,8,0.0
1209,wind_offshore,2030,2,9,9,0.0
1210,wind_offshore,2030,2,10,10,0.0
1211,wind_offshore,2030,2,11,11,0.0
1212,wind_offshore,2030,2,12,12,0.0
1213,wind_offshore,2030,2,13,13,0.0
1214,wind_offshore,2030,2,14,14,0.0
1215,wind_offshore,2030,2,15,15,0.0
1216,wind_offshore,2030,2,16,16,0.0
1217,wind_offshore,2030,2,17,17,0.0
1218,wind_offshore,2030,2,18,18,0.0
1219,wind_offshore,2030,2,19,19,0.0
1220,wind_offshore,2030,2,20,20,0.0
1221,wind_offshore,2030,2,21,21,0.0
1222,wind_offshore,2030,2,22,22,0.0
1223,wind_offshore,2030,2,23,23,0.0
1224,wind_offshore,2030,2,24,24,0.0
1225,wind_offshore,2030,3,1,1,-1170.0
1226,wind_offshore,2030,3,2,2,-1170.0
1227,wind_offshore,2030,3,3,3,-1170.0
1228,wind_offshore,2030,3,4,4,-1170.0
1229,wind_offshore,2030,3,5,5,-1170.0
1230,wind_offshore,2030,3,6,6,-1170.0
1231,wind_offshore,2030,3,7,7,-1170.0
1232,wind_offshore,2030,3,8,8,-1170.0
1233,wind_offshore,2030,3,9,9,-1170.0
1234,wind_offshore,2030,3,10,10,0.0
1235,wind_offshore,2030,3,11,11,0.0
1236,wind_offshore,2030,3,12,12,0.0
1237,wind_offshore,2030,3,13,13,0.0
1238,wind_offshore,2030,3,14,14,0.0
1239,wind_offshore,2030,3,15,15,0.0
1240,wind_offshore,2030,3,16,16,0.0
1241,wind_offshore,2030,3,17,17,-1170.0
1242,wind_offshore,2030,3,18,18,-1170.0
1243,wind_offshore,2030,3,19,19,-1170.0
1244,wind_offshore,2030,3,20,20,-1170.0
1245,wind_offshore,2030,3,21,21,-1170.0
1246,wind_offshore,2030,3,22,22,-1170.0
1247,wind_offshore,2030,3,23,23,-1170.0
1248,wind_offshore,2030,3,24,24,-1170.0
1249,wind_offshore,2030,4,1,1,0.0
1250,wind_offshore,2030,4,2,2,0.0
1251,wind_offshore,2030,4,3,3,0.0
1252,wind_offshore,2030,4,4,4,0.0
1253,wind_offshore,2030,4,5,5,0.0
1254,wind_offshore,2030,4,6,6,0.0
1255,wind_offshore,2030,4,7,7,0.0
1256,wind_offshore,2030,4,8,8,0.0
1257,wind_offshore,2030,4,9,9,0.0
1258,wind_offshore,2030,4,10,10,0.0
1259,wind_offshore,2030,4,11,11,0.0
1260,wind_offshore,2030,4,12,12,0.0
1261,wind_offshore,2030,4,13,13,0.0
1262,wind_offshore,2030,4,14,14,0.0
1263,wind_offshore,2030,4,15,15,0.0
1264,wind_offshore,2030,4,16,16,0.0
1265,wind_offshore,2030,4,17,17,0.0
1266,wind_offshore,2030,4,18,18,0.0
1267,wind_offshore,2030,4,19,19,-1755.0
1268,wind_offshore,2030,4,20,20,-1755.0
1269,wind_offshore,2030,4,21,21,-1755.0
1270,wind_offshore,2030,4,22,22,-1755.0
1271,wind_offshore,2030,4,23,23,-1755.0
1272,wind_offshore,2030,4,24,24,-1755.0
1273,wind_offshore,2030,5,1,1,-1755.0
1274,wind_offshore,2030,5,2,2,0.0
1275,wind_offshore,2030,5,3,3,-1755.0
1276,wind_offshore,2030,5,4,4,0.0
1277,wind_offshore,2030,5,5,5,-1755.0
1278,wind_offshore,2030,5,6,6,0.0
1279,wind_offshore,2030,5,7,7,-1755.0
1280,wind_offshore,2030,5,8,8,-1755.0
1281,wind_offshore,2030,5,9,9,0.0
1282,wind_offshore,2030,5,10,10,0.0
1283,wind_offshore,2030,5,11,11,0.0
1284,wind_offshore,2030,5,12,12,0.0
1285,wind_offshore,2030,5,13,13,0.0
1286,wind_offshore,2030,5,14,14,0.0
1287,wind_offshore,2030,5,15,15,0.0
1288,wind_offshore,2030,5,16,16,0.0
1289,wind_offshore,2030,5,17,17,0.0
1290,wind_offshore,2030,5,18,18,0.0
1291,wind_offshore,2030,5,19,19,0.0
1292,wind_offshore,2030,5,20,20,0.0
1293,wind_offshore,2030,5,21,21,0.0
1294,wind_offshore,2030,5,22,22,0.0
1295,wind_offshore,2030,5,23,23,0.0
1296,wind_offshore,2030,5,24,24,0.0
1297,wind_offshore,2030,6,1,1,-1215.0
1298,wind_offshore,2030,6,2,2,-1215.0
1299,wind_offshore,2030,6,3,3,-1215.0
1300,wind_offshore,2030,6,4,4,-1215.0
1301,wind_offshore,2030,6,5,5,-1215.0
1302,wind_offshore,2030,6,6,6,-1215.0
1303,wind_offshore,2030,6,7,7,-1215.0
1304,wind_offshore,2030,6,8,8,-1215.0
1305,wind_offshore,2030,6,9,9,-1215.0
1306,wind_offshore,2030,6,10,10,-1215.0
1307,wind_offshore,2030,6,11,11,-1215.0
1308,wind_offshore,2030,6,12,12,0.0
1309,wind_offshore,2030,6,13,13,0.0
1310,wind_offshore,2030,6,14,14,0.0
1311,wind_offshore,2030,6,15,15,0.0
1312,wind_offshore,2030,6,16,16,0.0
1313,wind_offshore,2030,6,17,17,0.0
1314,wind_offshore,2030,6,18,18,0.0
1315,wind_offshore,2030,6,19,19,0.0
1316,wind_offshore,2030,6,20,20,0.0
1317,wind_offshore,2030,6,21,21,0.0
1318,wind_offshore,2030,6,22,22,0.0
1319,wind_offshore,2030,6,23,23,0.0
1320,wind_offshore,2030,6,24,24,0.0
1321,wind_offshore,2030,7,1,1,-945.0
1322,wind_offshore,2030,7,2,2,-945.0
1323,wind_offshore,2030,7,3,3,0.0
1324,wind_offshore,2030,7,4,4,0.0
1325,wind_offshore,2030,7,5,5,0.0
1326,wind_offshore,2030,7,6,6,0.0
1327,wind_offshore,2030,7,7,7,0.0
1328,wind_offshore,2030,7,8,8,0.0
1329,wind_offshore,2030,7,9,9,-945.0
1330,wind_offshore,2030,7,10,10,-945.0
1331,wind_offshore,2030,7,11,11,-945.0
1332,wind_offshore,2030,7,12,12,-945.0
1333,wind_offshore,2030,7,13,13,-945.0
1334,wind_offshore,2030,7,14,14,-945.0
1335,wind_offshore,2030,7,15,15,-945.0
1336,wind_offshore,2030,7,16,16,-945.0
1337,wind_offshore,2030,7,17,17,-945.0
1338,wind_offshore,2030,7,18,18,-945.0
1339,wind_offshore,2030,7,19,19,-945.0
1340,wind_offshore,2030,7,20,20,-945.0
1341,wind_offshore,2030,7,21,21,-945.0
1342,wind_offshore,2030,7,22,22,-945.0
1343,wind_offshore,2030,7,23,23,-945.0
1344,wind_offshore,2030,7,24,24,-945.0
