id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_consumer
385,h2_demand,2030,7,1,1,4135.814400189984
386,h2_demand,2030,7,2,2,4135.814400189984
387,h2_demand,2030,7,3,3,4135.814400189984
388,h2_demand,2030,7,4,4,4135.814400189984
389,h2_demand,2030,7,5,5,4135.814400189984
390,h2_demand,2030,7,6,6,4135.814400189984
391,h2_demand,2030,7,7,7,4135.814400189984
392,h2_demand,2030,7,8,8,4135.814400189984
393,h2_demand,2030,7,9,9,4135.814400189984
394,h2_demand,2030,7,10,10,4135.814400189984
395,h2_demand,2030,7,11,11,4135.814400189984
396,h2_demand,2030,7,12,12,4135.814400189984
397,h2_demand,2030,7,13,13,4135.814400189984
398,h2_demand,2030,7,14,14,4135.814400189984
399,h2_demand,2030,7,15,15,4135.814400189984
400,h2_demand,2030,7,16,16,4135.814400189984
401,h2_demand,2030,7,17,17,4135.814400189984
402,h2_demand,2030,7,18,18,4135.814400189984
403,h2_demand,2030,7,19,19,4135.814400189984
404,h2_demand,2030,7,20,20,4135.814400189984
405,h2_demand,2030,7,21,21,4135.814400189984
406,h2_demand,2030,7,22,22,4135.814400189984
407,h2_demand,2030,7,23,23,4135.814400189984
408,h2_demand,2030,7,24,24,4135.814400189984
409,h2_demand,2030,8,1,1,3027.665077053962
410,h2_demand,2030,8,2,2,3027.665077053962
411,h2_demand,2030,8,3,3,3027.665077053962
412,h2_demand,2030,8,4,4,3027.665077053962
413,h2_demand,2030,8,5,5,3027.665077053962
414,h2_demand,2030,8,6,6,3027.665077053962
415,h2_demand,2030,8,7,7,3027.665077053962
416,h2_demand,2030,8,8,8,3027.665077053962
417,h2_demand,2030,8,9,9,3027.665077053962
418,h2_demand,2030,8,10,10,3027.665077053962
419,h2_demand,2030,8,11,11,3027.665077053962
420,h2_demand,2030,8,12,12,3027.665077053962
421,h2_demand,2030,8,13,13,3027.665077053962
422,h2_demand,2030,8,14,14,3027.665077053962
423,h2_demand,2030,8,15,15,3027.665077053962
424,h2_demand,2030,8,16,16,3027.665077053962
425,h2_demand,2030,8,17,17,3027.665077053962
426,h2_demand,2030,8,18,18,3027.665077053962
427,h2_demand,2030,8,19,19,3027.665077053962
428,h2_demand,2030,8,20,20,3027.665077053962
429,h2_demand,2030,8,21,21,3027.665077053962
430,h2_demand,2030,8,22,22,3027.665077053962
431,h2_demand,2030,8,23,23,3027.665077053962
432,h2_demand,2030,8,24,24,3027.665077053962
433,h2_demand,2030,9,1,1,2682.7601368794467
434,h2_demand,2030,9,2,2,2682.7601368794467
435,h2_demand,2030,9,3,3,2682.7601368794467
436,h2_demand,2030,9,4,4,2682.7601368794467
437,h2_demand,2030,9,5,5,2682.7601368794467
438,h2_demand,2030,9,6,6,2682.7601368794467
439,h2_demand,2030,9,7,7,2682.7601368794467
440,h2_demand,2030,9,8,8,2682.7601368794467
441,h2_demand,2030,9,9,9,2682.7601368794467
442,h2_demand,2030,9,10,10,2682.7601368794467
443,h2_demand,2030,9,11,11,2682.7601368794467
444,h2_demand,2030,9,12,12,2682.7601368794467
445,h2_demand,2030,9,13,13,2682.7601368794467
446,h2_demand,2030,9,14,14,2682.7601368794467
447,h2_demand,2030,9,15,15,2682.7601368794467
448,h2_demand,2030,9,16,16,2682.7601368794467
449,h2_demand,2030,9,17,17,2682.7601368794467
450,h2_demand,2030,9,18,18,2682.7601368794467
451,h2_demand,2030,9,19,19,2682.7601368794467
452,h2_demand,2030,9,20,20,2682.7601368794467
453,h2_demand,2030,9,21,21,2682.7601368794467
454,h2_demand,2030,9,22,22,2682.7601368794467
455,h2_demand,2030,9,23,23,2682.7601368794467
456,h2_demand,2030,9,24,24,2682.7601368794467
457,h2_demand,2030,10,1,1,2422.7510521564823
458,h2_demand,2030,10,2,2,2422.7510521564823
459,h2_demand,2030,10,3,3,2422.7510521564823
460,h2_demand,2030,10,4,4,2422.7510521564823
461,h2_demand,2030,10,5,5,2422.7510521564823
462,h2_demand,2030,10,6,6,2422.7510521564823
463,h2_demand,2030,10,7,7,2422.7510521564823
464,h2_demand,2030,10,8,8,2422.7510521564823
465,h2_demand,2030,10,9,9,2422.7510521564823
466,h2_demand,2030,10,10,10,2422.7510521564823
467,h2_demand,2030,10,11,11,2422.7510521564823
468,h2_demand,2030,10,12,12,2422.7510521564823
469,h2_demand,2030,10,13,13,2422.7510521564823
470,h2_demand,2030,10,14,14,2422.7510521564823
471,h2_demand,2030,10,15,15,2422.7510521564823
472,h2_demand,2030,10,16,16,2422.7510521564823
473,h2_demand,2030,10,17,17,2422.7510521564823
474,h2_demand,2030,10,18,18,2422.7510521564823
475,h2_demand,2030,10,19,19,2422.7510521564823
476,h2_demand,2030,10,20,20,2422.7510521564823
477,h2_demand,2030,10,21,21,2422.7510521564823
478,h2_demand,2030,10,22,22,2422.7510521564823
479,h2_demand,2030,10,23,23,2422.7510521564823
480,h2_demand,2030,10,24,24,2422.7510521564823
