id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_conversion
1756,electrolizer,2030,1,1756,1756,50.0
1757,electrolizer,2030,1,1757,1757,50.0
1758,electrolizer,2030,1,1758,1758,50.0
1759,electrolizer,2030,1,1759,1759,5.0
1760,electrolizer,2030,1,1760,1760,50.0
1761,electrolizer,2030,1,1761,1761,5.0
1762,electrolizer,2030,1,1762,1762,5.0
1763,electrolizer,2030,1,1763,1763,50.0
1764,electrolizer,2030,1,1764,1764,5.0
1765,electrolizer,2030,1,1765,1765,5.0
1766,electrolizer,2030,1,1766,1766,5.0
1767,electrolizer,2030,1,1767,1767,50.0
1768,electrolizer,2030,1,1768,1768,50.0
1769,electrolizer,2030,1,1769,1769,50.0
1770,electrolizer,2030,1,1770,1770,5.0
1771,electrolizer,2030,1,1771,1771,5.0
1772,electrolizer,2030,1,1772,1772,5.0
1773,electrolizer,2030,1,1773,1773,5.0
1774,electrolizer,2030,1,1774,1774,5.0
1775,electrolizer,2030,1,1775,1775,5.0
1776,electrolizer,2030,1,1776,1776,5.0
1777,electrolizer,2030,1,1777,1777,5.0
1778,electrolizer,2030,1,1778,1778,5.0
1779,electrolizer,2030,1,1779,1779,5.0
1780,electrolizer,2030,1,1780,1780,5.0
1781,electrolizer,2030,1,1781,1781,5.0
1782,electrolizer,2030,1,1782,1782,50.0
1783,electrolizer,2030,1,1783,1783,50.0
1784,electrolizer,2030,1,1784,1784,5.0
1785,electrolizer,2030,1,1785,1785,50.0
1786,electrolizer,2030,1,1786,1786,50.0
1787,electrolizer,2030,1,1787,1787,50.0
1788,electrolizer,2030,1,1788,1788,50.0
1789,electrolizer,2030,1,1789,1789,50.0
1790,electrolizer,2030,1,1790,1790,50.0
1791,electrolizer,2030,1,1791,1791,50.0
1792,electrolizer,2030,1,1792,1792,50.0
1793,electrolizer,2030,1,1793,1793,50.0
1794,electrolizer,2030,1,1794,1794,50.0
1795,electrolizer,2030,1,1795,1795,50.0
1796,electrolizer,2030,1,1796,1796,50.0
1797,electrolizer,2030,1,1797,1797,50.0
1798,electrolizer,2030,1,1798,1798,50.0
1799,electrolizer,2030,1,1799,1799,50.0
1800,electrolizer,2030,1,1800,1800,50.0
1801,electrolizer,2030,1,1801,1801,50.0
1802,electrolizer,2030,1,1802,1802,50.0
1803,electrolizer,2030,1,1803,1803,50.0
1804,electrolizer,2030,1,1804,1804,50.0
1805,electrolizer,2030,1,1805,1805,50.0
1806,electrolizer,2030,1,1806,1806,50.0
1807,electrolizer,2030,1,1807,1807,153.84615384615384
1808,electrolizer,2030,1,1808,1808,153.84615384615384
1809,electrolizer,2030,1,1809,1809,153.84615384615384
1810,electrolizer,2030,1,1810,1810,153.84615384615384
1811,electrolizer,2030,1,1811,1811,153.84615384615384
1812,electrolizer,2030,1,1812,1812,153.84615384615384
1813,electrolizer,2030,1,1813,1813,153.84615384615384
1814,electrolizer,2030,1,1814,1814,153.84615384615384
1815,electrolizer,2030,1,1815,1815,153.84615384615384
1816,electrolizer,2030,1,1816,1816,153.84615384615384
1817,electrolizer,2030,1,1817,1817,153.84615384615384
1818,electrolizer,2030,1,1818,1818,50.0
1819,electrolizer,2030,1,1819,1819,50.0
1820,electrolizer,2030,1,1820,1820,50.0
1821,electrolizer,2030,1,1821,1821,50.0
1822,electrolizer,2030,1,1822,1822,50.0
1823,electrolizer,2030,1,1823,1823,50.0
1824,electrolizer,2030,1,1824,1824,50.0
1825,electrolizer,2030,1,1825,1825,50.0
1826,electrolizer,2030,1,1826,1826,50.0
1827,electrolizer,2030,1,1827,1827,50.0
1828,electrolizer,2030,1,1828,1828,50.0
1829,electrolizer,2030,1,1829,1829,50.0
1830,electrolizer,2030,1,1830,1830,50.0
1831,electrolizer,2030,1,1831,1831,50.0
1832,electrolizer,2030,1,1832,1832,50.0
1833,electrolizer,2030,1,1833,1833,50.0
1834,electrolizer,2030,1,1834,1834,50.0
1835,electrolizer,2030,1,1835,1835,50.0
1836,electrolizer,2030,1,1836,1836,50.0
1837,electrolizer,2030,1,1837,1837,50.0
1838,electrolizer,2030,1,1838,1838,50.0
1839,electrolizer,2030,1,1839,1839,50.0
1840,electrolizer,2030,1,1840,1840,50.0
1841,electrolizer,2030,1,1841,1841,50.0
1842,electrolizer,2030,1,1842,1842,5.0
1843,electrolizer,2030,1,1843,1843,5.0
1844,electrolizer,2030,1,1844,1844,50.0
1845,electrolizer,2030,1,1845,1845,50.0
1846,electrolizer,2030,1,1846,1846,50.0
1847,electrolizer,2030,1,1847,1847,50.0
1848,electrolizer,2030,1,1848,1848,50.0
1849,electrolizer,2030,1,1849,1849,50.0
1850,electrolizer,2030,1,1850,1850,50.0
1851,electrolizer,2030,1,1851,1851,5.0
1852,electrolizer,2030,1,1852,1852,5.0
1853,electrolizer,2030,1,1853,1853,5.0
1854,electrolizer,2030,1,1854,1854,5.0
1855,electrolizer,2030,1,1855,1855,5.0
1856,electrolizer,2030,1,1856,1856,5.0
1857,electrolizer,2030,1,1857,1857,5.0
1858,electrolizer,2030,1,1858,1858,5.0
1859,electrolizer,2030,1,1859,1859,5.0
1860,electrolizer,2030,1,1860,1860,5.0
1861,electrolizer,2030,1,1861,1861,5.0
1862,electrolizer,2030,1,1862,1862,50.0
1863,electrolizer,2030,1,1863,1863,50.0
1864,electrolizer,2030,1,1864,1864,50.0
1865,electrolizer,2030,1,1865,1865,50.0
1866,electrolizer,2030,1,1866,1866,50.0
1867,electrolizer,2030,1,1867,1867,50.0
1868,electrolizer,2030,1,1868,1868,50.0
1869,electrolizer,2030,1,1869,1869,50.0
1870,electrolizer,2030,1,1870,1870,50.0
1871,electrolizer,2030,1,1871,1871,50.0
1872,electrolizer,2030,1,1872,1872,50.0
1873,electrolizer,2030,1,1873,1873,50.0
1874,electrolizer,2030,1,1874,1874,50.0
1875,electrolizer,2030,1,1875,1875,50.0
1876,electrolizer,2030,1,1876,1876,50.0
1877,electrolizer,2030,1,1877,1877,153.84615384615384
1878,electrolizer,2030,1,1878,1878,153.84615384615384
1879,electrolizer,2030,1,1879,1879,153.84615384615384
1880,electrolizer,2030,1,1880,1880,153.84615384615384
1881,electrolizer,2030,1,1881,1881,153.84615384615384
1882,electrolizer,2030,1,1882,1882,153.84615384615384
1883,electrolizer,2030,1,1883,1883,153.84615384615384
1884,electrolizer,2030,1,1884,1884,153.84615384615384
1885,electrolizer,2030,1,1885,1885,50.0
1886,electrolizer,2030,1,1886,1886,50.0
1887,electrolizer,2030,1,1887,1887,50.0
1888,electrolizer,2030,1,1888,1888,50.0
1889,electrolizer,2030,1,1889,1889,50.0
1890,electrolizer,2030,1,1890,1890,50.0
1891,electrolizer,2030,1,1891,1891,50.0
1892,electrolizer,2030,1,1892,1892,50.0
1893,electrolizer,2030,1,1893,1893,5.0
1894,electrolizer,2030,1,1894,1894,50.0
1895,electrolizer,2030,1,1895,1895,50.0
1896,electrolizer,2030,1,1896,1896,50.0
1897,electrolizer,2030,1,1897,1897,5.0
1898,electrolizer,2030,1,1898,1898,5.0
1899,electrolizer,2030,1,1899,1899,5.0
1900,electrolizer,2030,1,1900,1900,5.0
1901,electrolizer,2030,1,1901,1901,5.0
1902,electrolizer,2030,1,1902,1902,5.0
1903,electrolizer,2030,1,1903,1903,5.0
1904,electrolizer,2030,1,1904,1904,5.0
1905,electrolizer,2030,1,1905,1905,5.0
1906,electrolizer,2030,1,1906,1906,5.0
1907,electrolizer,2030,1,1907,1907,5.0
1908,electrolizer,2030,1,1908,1908,5.0
1909,electrolizer,2030,1,1909,1909,5.0
1910,electrolizer,2030,1,1910,1910,5.0
1911,electrolizer,2030,1,1911,1911,5.0
1912,electrolizer,2030,1,1912,1912,5.0
1913,electrolizer,2030,1,1913,1913,5.0
1914,electrolizer,2030,1,1914,1914,5.0
1915,electrolizer,2030,1,1915,1915,5.0
1916,electrolizer,2030,1,1916,1916,5.0
1917,electrolizer,2030,1,1917,1917,5.0
1918,electrolizer,2030,1,1918,1918,5.0
1919,electrolizer,2030,1,1919,1919,5.0
1920,electrolizer,2030,1,1920,1920,5.0
1921,electrolizer,2030,1,1921,1921,5.0
1922,electrolizer,2030,1,1922,1922,50.0
1923,electrolizer,2030,1,1923,1923,50.0
1924,electrolizer,2030,1,1924,1924,50.0
1925,electrolizer,2030,1,1925,1925,50.0
1926,electrolizer,2030,1,1926,1926,50.0
1927,electrolizer,2030,1,1927,1927,50.0
1928,electrolizer,2030,1,1928,1928,50.0
1929,electrolizer,2030,1,1929,1929,50.0
1930,electrolizer,2030,1,1930,1930,50.0
1931,electrolizer,2030,1,1931,1931,50.0
1932,electrolizer,2030,1,1932,1932,50.0
1933,electrolizer,2030,1,1933,1933,50.0
1934,electrolizer,2030,1,1934,1934,153.84615384615384
1935,electrolizer,2030,1,1935,1935,153.84615384615384
1936,electrolizer,2030,1,1936,1936,153.84615384615384
1937,electrolizer,2030,1,1937,1937,153.84615384615384
1938,electrolizer,2030,1,1938,1938,153.84615384615384
1939,electrolizer,2030,1,1939,1939,153.84615384615384
1940,electrolizer,2030,1,1940,1940,153.84615384615384
1941,electrolizer,2030,1,1941,1941,153.84615384615384
1942,electrolizer,2030,1,1942,1942,50.0
1943,electrolizer,2030,1,1943,1943,50.0
1944,electrolizer,2030,1,1944,1944,50.0
1945,electrolizer,2030,1,1945,1945,50.0
1946,electrolizer,2030,1,1946,1946,50.0
1947,electrolizer,2030,1,1947,1947,50.0
1948,electrolizer,2030,1,1948,1948,50.0
1949,electrolizer,2030,1,1949,1949,50.0
1950,electrolizer,2030,1,1950,1950,50.0
1951,electrolizer,2030,1,1951,1951,50.0
1952,electrolizer,2030,1,1952,1952,50.0
1953,electrolizer,2030,1,1953,1953,50.0
1954,electrolizer,2030,1,1954,1954,50.0
1955,electrolizer,2030,1,1955,1955,50.0
1956,electrolizer,2030,1,1956,1956,50.0
1957,electrolizer,2030,1,1957,1957,50.0
1958,electrolizer,2030,1,1958,1958,50.0
1959,electrolizer,2030,1,1959,1959,50.0
1960,electrolizer,2030,1,1960,1960,50.0
1961,electrolizer,2030,1,1961,1961,50.0
1962,electrolizer,2030,1,1962,1962,50.0
1963,electrolizer,2030,1,1963,1963,50.0
1964,electrolizer,2030,1,1964,1964,50.0
1965,electrolizer,2030,1,1965,1965,50.0
1966,electrolizer,2030,1,1966,1966,50.0
1967,electrolizer,2030,1,1967,1967,50.0
1968,electrolizer,2030,1,1968,1968,50.0
1969,electrolizer,2030,1,1969,1969,50.0
1970,electrolizer,2030,1,1970,1970,50.0
1971,electrolizer,2030,1,1971,1971,153.84615384615384
1972,electrolizer,2030,1,1972,1972,153.84615384615384
1973,electrolizer,2030,1,1973,1973,153.84615384615384
1974,electrolizer,2030,1,1974,1974,153.84615384615384
1975,electrolizer,2030,1,1975,1975,153.84615384615384
1976,electrolizer,2030,1,1976,1976,153.84615384615384
1977,electrolizer,2030,1,1977,1977,153.84615384615384
1978,electrolizer,2030,1,1978,1978,153.84615384615384
1979,electrolizer,2030,1,1979,1979,153.84615384615384
1980,electrolizer,2030,1,1980,1980,153.84615384615384
1981,electrolizer,2030,1,1981,1981,153.84615384615384
1982,electrolizer,2030,1,1982,1982,153.84615384615384
1983,electrolizer,2030,1,1983,1983,153.84615384615384
1984,electrolizer,2030,1,1984,1984,153.84615384615384
1985,electrolizer,2030,1,1985,1985,153.84615384615384
1986,electrolizer,2030,1,1986,1986,153.84615384615384
1987,electrolizer,2030,1,1987,1987,153.84615384615384
1988,electrolizer,2030,1,1988,1988,50.0
1989,electrolizer,2030,1,1989,1989,50.0
1990,electrolizer,2030,1,1990,1990,50.0
1991,electrolizer,2030,1,1991,1991,50.0
1992,electrolizer,2030,1,1992,1992,50.0
1993,electrolizer,2030,1,1993,1993,50.0
1994,electrolizer,2030,1,1994,1994,50.0
1995,electrolizer,2030,1,1995,1995,50.0
1996,electrolizer,2030,1,1996,1996,50.0
1997,electrolizer,2030,1,1997,1997,50.0
1998,electrolizer,2030,1,1998,1998,50.0
1999,electrolizer,2030,1,1999,1999,50.0
2000,electrolizer,2030,1,2000,2000,50.0
2001,electrolizer,2030,1,2001,2001,50.0
2002,electrolizer,2030,1,2002,2002,50.0
2003,electrolizer,2030,1,2003,2003,50.0
2004,electrolizer,2030,1,2004,2004,50.0
2005,electrolizer,2030,1,2005,2005,50.0
2006,electrolizer,2030,1,2006,2006,50.0
2007,electrolizer,2030,1,2007,2007,50.0
2008,electrolizer,2030,1,2008,2008,50.0
2009,electrolizer,2030,1,2009,2009,50.0
2010,electrolizer,2030,1,2010,2010,50.0
2011,electrolizer,2030,1,2011,2011,50.0
2012,electrolizer,2030,1,2012,2012,50.0
2013,electrolizer,2030,1,2013,2013,50.0
2014,electrolizer,2030,1,2014,2014,50.0
2015,electrolizer,2030,1,2015,2015,50.0
2016,electrolizer,2030,1,2016,2016,50.0
2017,electrolizer,2030,1,2017,2017,50.0
2018,electrolizer,2030,1,2018,2018,153.84615384615384
2019,electrolizer,2030,1,2019,2019,50.0
2020,electrolizer,2030,1,2020,2020,50.0
2021,electrolizer,2030,1,2021,2021,50.0
2022,electrolizer,2030,1,2022,2022,50.0
2023,electrolizer,2030,1,2023,2023,50.0
2024,electrolizer,2030,1,2024,2024,50.0
2025,electrolizer,2030,1,2025,2025,50.0
2026,electrolizer,2030,1,2026,2026,5.0
2027,electrolizer,2030,1,2027,2027,5.0
2028,electrolizer,2030,1,2028,2028,5.0
2029,electrolizer,2030,1,2029,2029,5.0
2030,electrolizer,2030,1,2030,2030,5.0
2031,electrolizer,2030,1,2031,2031,5.0
2032,electrolizer,2030,1,2032,2032,5.0
2033,electrolizer,2030,1,2033,2033,5.0
2034,electrolizer,2030,1,2034,2034,5.0
2035,electrolizer,2030,1,2035,2035,5.0
2036,electrolizer,2030,1,2036,2036,5.0
2037,electrolizer,2030,1,2037,2037,5.0
2038,electrolizer,2030,1,2038,2038,5.0
2039,electrolizer,2030,1,2039,2039,5.0
2040,electrolizer,2030,1,2040,2040,5.0
2041,electrolizer,2030,1,2041,2041,5.0
2042,electrolizer,2030,1,2042,2042,5.0
2043,electrolizer,2030,1,2043,2043,5.0
2044,electrolizer,2030,1,2044,2044,5.0
2045,electrolizer,2030,1,2045,2045,5.0
2046,electrolizer,2030,1,2046,2046,5.0
2047,electrolizer,2030,1,2047,2047,5.0
2048,electrolizer,2030,1,2048,2048,5.0
2049,electrolizer,2030,1,2049,2049,5.0
2050,electrolizer,2030,1,2050,2050,5.0
2051,electrolizer,2030,1,2051,2051,5.0
2052,electrolizer,2030,1,2052,2052,5.0
2053,electrolizer,2030,1,2053,2053,5.0
2054,electrolizer,2030,1,2054,2054,50.0
2055,electrolizer,2030,1,2055,2055,50.0
2056,electrolizer,2030,1,2056,2056,50.0
2057,electrolizer,2030,1,2057,2057,50.0
2058,electrolizer,2030,1,2058,2058,50.0
2059,electrolizer,2030,1,2059,2059,50.0
2060,electrolizer,2030,1,2060,2060,50.0
2061,electrolizer,2030,1,2061,2061,50.0
2062,electrolizer,2030,1,2062,2062,50.0
2063,electrolizer,2030,1,2063,2063,50.0
2064,electrolizer,2030,1,2064,2064,50.0
2065,electrolizer,2030,1,2065,2065,50.0
2066,electrolizer,2030,1,2066,2066,50.0
2067,electrolizer,2030,1,2067,2067,50.0
2068,electrolizer,2030,1,2068,2068,50.0
2069,electrolizer,2030,1,2069,2069,50.0
2070,electrolizer,2030,1,2070,2070,50.0
2071,electrolizer,2030,1,2071,2071,50.0
2072,electrolizer,2030,1,2072,2072,5.0
2073,electrolizer,2030,1,2073,2073,5.0
2074,electrolizer,2030,1,2074,2074,5.0
2075,electrolizer,2030,1,2075,2075,5.0
2076,electrolizer,2030,1,2076,2076,5.0
2077,electrolizer,2030,1,2077,2077,5.0
2078,electrolizer,2030,1,2078,2078,5.0
2079,electrolizer,2030,1,2079,2079,5.0
2080,electrolizer,2030,1,2080,2080,5.0
2081,electrolizer,2030,1,2081,2081,5.0
2082,electrolizer,2030,1,2082,2082,5.0
2083,electrolizer,2030,1,2083,2083,5.0
2084,electrolizer,2030,1,2084,2084,5.0
2085,electrolizer,2030,1,2085,2085,5.0
2086,electrolizer,2030,1,2086,2086,5.0
2087,electrolizer,2030,1,2087,2087,5.0
2088,electrolizer,2030,1,2088,2088,5.0
2089,electrolizer,2030,1,2089,2089,5.0
2090,electrolizer,2030,1,2090,2090,5.0
2091,electrolizer,2030,1,2091,2091,5.0
2092,electrolizer,2030,1,2092,2092,5.0
2093,electrolizer,2030,1,2093,2093,5.0
2094,electrolizer,2030,1,2094,2094,5.0
2095,electrolizer,2030,1,2095,2095,5.0
2096,electrolizer,2030,1,2096,2096,5.0
2097,electrolizer,2030,1,2097,2097,5.0
2098,electrolizer,2030,1,2098,2098,5.0
2099,electrolizer,2030,1,2099,2099,5.0
2100,electrolizer,2030,1,2100,2100,5.0
2101,electrolizer,2030,1,2101,2101,5.0
2102,electrolizer,2030,1,2102,2102,5.0
2103,electrolizer,2030,1,2103,2103,50.0
2104,electrolizer,2030,1,2104,2104,50.0
2105,electrolizer,2030,1,2105,2105,50.0
2106,electrolizer,2030,1,2106,2106,5.0
2107,electrolizer,2030,1,2107,2107,5.0
2108,electrolizer,2030,1,2108,2108,5.0
2109,electrolizer,2030,1,2109,2109,5.0
2110,electrolizer,2030,1,2110,2110,5.0
2111,electrolizer,2030,1,2111,2111,5.0
2112,electrolizer,2030,1,2112,2112,5.0
2113,electrolizer,2030,1,2113,2113,5.0
2114,electrolizer,2030,1,2114,2114,5.0
2115,electrolizer,2030,1,2115,2115,5.0
2116,electrolizer,2030,1,2116,2116,5.0
2117,electrolizer,2030,1,2117,2117,5.0
2118,electrolizer,2030,1,2118,2118,5.0
2119,electrolizer,2030,1,2119,2119,5.0
2120,electrolizer,2030,1,2120,2120,5.0
2121,electrolizer,2030,1,2121,2121,5.0
2122,electrolizer,2030,1,2122,2122,5.0
2123,electrolizer,2030,1,2123,2123,5.0
2124,electrolizer,2030,1,2124,2124,5.0
2125,electrolizer,2030,1,2125,2125,5.0
2126,electrolizer,2030,1,2126,2126,5.0
2127,electrolizer,2030,1,2127,2127,5.0
2128,electrolizer,2030,1,2128,2128,5.0
2129,electrolizer,2030,1,2129,2129,5.0
2130,electrolizer,2030,1,2130,2130,5.0
2131,electrolizer,2030,1,2131,2131,5.0
2132,electrolizer,2030,1,2132,2132,5.0
2133,electrolizer,2030,1,2133,2133,5.0
2134,electrolizer,2030,1,2134,2134,5.0
2135,electrolizer,2030,1,2135,2135,5.0
2136,electrolizer,2030,1,2136,2136,5.0
2137,electrolizer,2030,1,2137,2137,5.0
2138,electrolizer,2030,1,2138,2138,5.0
2139,electrolizer,2030,1,2139,2139,5.0
2140,electrolizer,2030,1,2140,2140,50.0
2141,electrolizer,2030,1,2141,2141,5.0
2142,electrolizer,2030,1,2142,2142,5.0
2143,electrolizer,2030,1,2143,2143,5.0
2144,electrolizer,2030,1,2144,2144,50.0
2145,electrolizer,2030,1,2145,2145,50.0
2146,electrolizer,2030,1,2146,2146,50.0
2147,electrolizer,2030,1,2147,2147,50.0
2148,electrolizer,2030,1,2148,2148,50.0
2149,electrolizer,2030,1,2149,2149,5.0
2150,electrolizer,2030,1,2150,2150,5.0
2151,electrolizer,2030,1,2151,2151,5.0
2152,electrolizer,2030,1,2152,2152,5.0
2153,electrolizer,2030,1,2153,2153,5.0
2154,electrolizer,2030,1,2154,2154,5.0
2155,electrolizer,2030,1,2155,2155,5.0
2156,electrolizer,2030,1,2156,2156,5.0
2157,electrolizer,2030,1,2157,2157,5.0
2158,electrolizer,2030,1,2158,2158,5.0
2159,electrolizer,2030,1,2159,2159,5.0
2160,electrolizer,2030,1,2160,2160,5.0
2161,electrolizer,2030,1,2161,2161,5.0
2162,electrolizer,2030,1,2162,2162,5.0
2163,electrolizer,2030,1,2163,2163,5.0
2164,electrolizer,2030,1,2164,2164,5.0
2165,electrolizer,2030,1,2165,2165,5.0
2166,electrolizer,2030,1,2166,2166,5.0
2167,electrolizer,2030,1,2167,2167,5.0
2168,electrolizer,2030,1,2168,2168,5.0
2169,electrolizer,2030,1,2169,2169,5.0
2170,electrolizer,2030,1,2170,2170,5.0
2171,electrolizer,2030,1,2171,2171,5.0
2172,electrolizer,2030,1,2172,2172,5.0
2173,electrolizer,2030,1,2173,2173,5.0
2174,electrolizer,2030,1,2174,2174,5.0
2175,electrolizer,2030,1,2175,2175,5.0
2176,electrolizer,2030,1,2176,2176,5.0
2177,electrolizer,2030,1,2177,2177,5.0
2178,electrolizer,2030,1,2178,2178,5.0
2179,electrolizer,2030,1,2179,2179,5.0
2180,electrolizer,2030,1,2180,2180,5.0
2181,electrolizer,2030,1,2181,2181,5.0
2182,electrolizer,2030,1,2182,2182,5.0
2183,electrolizer,2030,1,2183,2183,5.0
2184,electrolizer,2030,1,2184,2184,5.0
2185,electrolizer,2030,1,2185,2185,5.0
2186,electrolizer,2030,1,2186,2186,5.0
2187,electrolizer,2030,1,2187,2187,5.0
2188,electrolizer,2030,1,2188,2188,5.0
2189,electrolizer,2030,1,2189,2189,5.0
2190,electrolizer,2030,1,2190,2190,5.0
2191,electrolizer,2030,1,2191,2191,5.0
2192,electrolizer,2030,1,2192,2192,5.0
2193,electrolizer,2030,1,2193,2193,5.0
2194,electrolizer,2030,1,2194,2194,5.0
2195,electrolizer,2030,1,2195,2195,5.0
2196,electrolizer,2030,1,2196,2196,5.0
2197,electrolizer,2030,1,2197,2197,5.0
2198,electrolizer,2030,1,2198,2198,5.0
2199,electrolizer,2030,1,2199,2199,5.0
2200,electrolizer,2030,1,2200,2200,5.0
2201,electrolizer,2030,1,2201,2201,5.0
2202,electrolizer,2030,1,2202,2202,5.0
2203,electrolizer,2030,1,2203,2203,5.0
2204,electrolizer,2030,1,2204,2204,5.0
2205,electrolizer,2030,1,2205,2205,50.0
2206,electrolizer,2030,1,2206,2206,50.0
2207,electrolizer,2030,1,2207,2207,50.0
2208,electrolizer,2030,1,2208,2208,50.0
2209,electrolizer,2030,1,2209,2209,50.0
2210,electrolizer,2030,1,2210,2210,50.0
2211,electrolizer,2030,1,2211,2211,153.84615384615384
2212,electrolizer,2030,1,2212,2212,153.84615384615384
2213,electrolizer,2030,1,2213,2213,153.84615384615384
2214,electrolizer,2030,1,2214,2214,153.84615384615384
2215,electrolizer,2030,1,2215,2215,153.84615384615384
2216,electrolizer,2030,1,2216,2216,153.84615384615384
2217,electrolizer,2030,1,2217,2217,153.84615384615384
2218,electrolizer,2030,1,2218,2218,153.84615384615384
2219,electrolizer,2030,1,2219,2219,50.0
2220,electrolizer,2030,1,2220,2220,153.84615384615384
2221,electrolizer,2030,1,2221,2221,153.84615384615384
2222,electrolizer,2030,1,2222,2222,153.84615384615384
2223,electrolizer,2030,1,2223,2223,153.84615384615384
2224,electrolizer,2030,1,2224,2224,153.84615384615384
2225,electrolizer,2030,1,2225,2225,153.84615384615384
2226,electrolizer,2030,1,2226,2226,153.84615384615384
2227,electrolizer,2030,1,2227,2227,153.84615384615384
2228,electrolizer,2030,1,2228,2228,153.84615384615384
2229,electrolizer,2030,1,2229,2229,153.84615384615384
2230,electrolizer,2030,1,2230,2230,153.84615384615384
2231,electrolizer,2030,1,2231,2231,153.84615384615384
2232,electrolizer,2030,1,2232,2232,153.84615384615384
2233,electrolizer,2030,1,2233,2233,153.84615384615384
2234,electrolizer,2030,1,2234,2234,50.0
2235,electrolizer,2030,1,2235,2235,50.0
2236,electrolizer,2030,1,2236,2236,50.0
2237,electrolizer,2030,1,2237,2237,50.0
2238,electrolizer,2030,1,2238,2238,50.0
2239,electrolizer,2030,1,2239,2239,50.0
2240,electrolizer,2030,1,2240,2240,50.0
2241,electrolizer,2030,1,2241,2241,50.0
2242,electrolizer,2030,1,2242,2242,50.0
2243,electrolizer,2030,1,2243,2243,50.0
2244,electrolizer,2030,1,2244,2244,50.0
2245,electrolizer,2030,1,2245,2245,50.0
2246,electrolizer,2030,1,2246,2246,50.0
2247,electrolizer,2030,1,2247,2247,50.0
2248,electrolizer,2030,1,2248,2248,50.0
2249,electrolizer,2030,1,2249,2249,50.0
2250,electrolizer,2030,1,2250,2250,50.0
2251,electrolizer,2030,1,2251,2251,50.0
2252,electrolizer,2030,1,2252,2252,50.0
2253,electrolizer,2030,1,2253,2253,50.0
2254,electrolizer,2030,1,2254,2254,50.0
2255,electrolizer,2030,1,2255,2255,50.0
2256,electrolizer,2030,1,2256,2256,50.0
2257,electrolizer,2030,1,2257,2257,50.0
2258,electrolizer,2030,1,2258,2258,50.0
2259,electrolizer,2030,1,2259,2259,153.84615384615384
2260,electrolizer,2030,1,2260,2260,153.84615384615384
2261,electrolizer,2030,1,2261,2261,153.84615384615384
2262,electrolizer,2030,1,2262,2262,153.84615384615384
2263,electrolizer,2030,1,2263,2263,153.84615384615384
2264,electrolizer,2030,1,2264,2264,153.84615384615384
2265,electrolizer,2030,1,2265,2265,153.84615384615384
2266,electrolizer,2030,1,2266,2266,153.84615384615384
2267,electrolizer,2030,1,2267,2267,153.84615384615384
2268,electrolizer,2030,1,2268,2268,153.84615384615384
2269,electrolizer,2030,1,2269,2269,153.84615384615384
2270,electrolizer,2030,1,2270,2270,153.84615384615384
2271,electrolizer,2030,1,2271,2271,50.0
2272,electrolizer,2030,1,2272,2272,50.0
2273,electrolizer,2030,1,2273,2273,50.0
2274,electrolizer,2030,1,2274,2274,50.0
2275,electrolizer,2030,1,2275,2275,50.0
2276,electrolizer,2030,1,2276,2276,50.0
2277,electrolizer,2030,1,2277,2277,50.0
2278,electrolizer,2030,1,2278,2278,50.0
2279,electrolizer,2030,1,2279,2279,50.0
2280,electrolizer,2030,1,2280,2280,50.0
2281,electrolizer,2030,1,2281,2281,50.0
2282,electrolizer,2030,1,2282,2282,50.0
2283,electrolizer,2030,1,2283,2283,50.0
2284,electrolizer,2030,1,2284,2284,50.0
2285,electrolizer,2030,1,2285,2285,50.0
2286,electrolizer,2030,1,2286,2286,50.0
2287,electrolizer,2030,1,2287,2287,50.0
2288,electrolizer,2030,1,2288,2288,50.0
2289,electrolizer,2030,1,2289,2289,50.0
2290,electrolizer,2030,1,2290,2290,50.0
2291,electrolizer,2030,1,2291,2291,50.0
2292,electrolizer,2030,1,2292,2292,50.0
2293,electrolizer,2030,1,2293,2293,50.0
2294,electrolizer,2030,1,2294,2294,50.0
2295,electrolizer,2030,1,2295,2295,153.84615384615384
2296,electrolizer,2030,1,2296,2296,153.84615384615384
2297,electrolizer,2030,1,2297,2297,153.84615384615384
2298,electrolizer,2030,1,2298,2298,153.84615384615384
2299,electrolizer,2030,1,2299,2299,153.84615384615384
2300,electrolizer,2030,1,2300,2300,153.84615384615384
2301,electrolizer,2030,1,2301,2301,153.84615384615384
2302,electrolizer,2030,1,2302,2302,153.84615384615384
2303,electrolizer,2030,1,2303,2303,153.84615384615384
2304,electrolizer,2030,1,2304,2304,153.84615384615384
2305,electrolizer,2030,1,2305,2305,153.84615384615384
2306,electrolizer,2030,1,2306,2306,153.84615384615384
2307,electrolizer,2030,1,2307,2307,153.84615384615384
2308,electrolizer,2030,1,2308,2308,50.0
2309,electrolizer,2030,1,2309,2309,50.0
2310,electrolizer,2030,1,2310,2310,50.0
2311,electrolizer,2030,1,2311,2311,50.0
2312,electrolizer,2030,1,2312,2312,50.0
2313,electrolizer,2030,1,2313,2313,50.0
2314,electrolizer,2030,1,2314,2314,50.0
2315,electrolizer,2030,1,2315,2315,50.0
2316,electrolizer,2030,1,2316,2316,50.0
2317,electrolizer,2030,1,2317,2317,50.0
2318,electrolizer,2030,1,2318,2318,50.0
2319,electrolizer,2030,1,2319,2319,50.0
2320,electrolizer,2030,1,2320,2320,50.0
2321,electrolizer,2030,1,2321,2321,50.0
